NODE,PI?,PO?,NODE DELAY,NODE LABEL,CLUSTER SIZE
U6163,N,N,1,40,16
U11261,N,N,1,41,16
U11363,N,N,1,35,16
U3705,N,N,1,33,16
U3704,N,N,1,34,16
U4117,N,N,1,35,16
U4116,N,N,1,36,16
U5971,N,N,1,33,16
U9038,N,N,1,34,16
U848,N,N,1,36,16
U1871,N,N,1,38,16
U9039,N,N,1,40,16
U11262,N,N,1,41,16
U11263,N,N,1,45,16
U4256,N,N,1,20,16
U8702,N,N,1,13,16
U8701,N,N,1,27,16
U5826,N,N,1,28,16
U6164,N,N,1,30,16
U8703,N,N,1,30,16
U6165,N,N,1,32,16
U9040,N,N,1,33,16
U11268,N,N,1,46,16
U11265,N,N,1,43,16
U11264,N,N,1,40,16
U2495,N,N,1,41,16
U2394,N,N,1,32,16
U11250,N,N,1,41,16
U11251,N,N,1,43,16
U3338,N,N,1,45,16
U1140,N,N,1,46,16
U4509,N,N,1,32,16
U5973,N,N,1,30,16
U9037,N,N,1,33,16
U11267,N,N,1,47,16
U11246,N,N,1,39,16
U7051,N,N,1,40,16
U12782,N,N,1,41,16
U958,N,N,1,40,16
U11266,N,N,1,43,16
U1798,N,N,1,48,16
U473,N,N,1,49,16
U11302,N,N,1,30,16
U12130,N,N,1,41,16
U12129,N,N,1,40,16
U6412,N,N,1,42,16
U11301,N,N,1,43,16
U6679,N,N,1,31,16
U5831,N,N,1,38,16
U11271,N,N,1,39,16
U4343,N,N,1,39,16
U4344,N,N,1,40,16
U11300,N,N,1,41,16
U472,N,N,1,51,16
U12819,N,N,1,52,16
U12818,N,N,1,23,16
U6512,N,N,1,53,16
U6512[OL],N,Y,1,54,16
U11190,N,N,1,20,16
U1145,N,N,1,32,16
U11247,N,N,1,41,16
U11248,N,N,1,41,16
U11249,N,N,1,44,16
U8792,N,N,1,13,16
U8791,N,N,1,28,16
U5828,N,N,1,29,16
U8793,N,N,1,30,16
U9045,N,N,1,20,16
U9049,N,N,1,31,16
U6148,N,N,1,30,16
U1141,N,N,1,45,16
U11123,N,N,1,31,16
U1173,N,N,1,32,16
U6161,N,N,1,34,16
U11124,N,N,1,36,16
U9046,N,N,1,30,16
U1144,N,N,1,39,16
U1143,N,N,1,40,16
U2492,N,N,1,32,16
U11252,N,N,1,46,16
U9047,N,N,1,31,16
U2494,N,N,1,32,16
U1142,N,N,1,47,16
P1_REG3_REG_24_[IL],Y,N,0,0,1
U13372,N,N,1,1,2
U4307,N,N,1,2,5
U4305,N,N,1,13,16
U4306,N,N,1,15,16
U15470,N,N,1,15,16
U15471,N,N,1,17,16
U9051,N,N,1,18,16
P1_REG2_REG_24_[IL],Y,N,0,0,1
U9052,N,N,1,13,16
P1_REG1_REG_24_[IL],Y,N,0,0,1
U9053,N,N,1,13,16
P1_REG0_REG_24_[IL],Y,N,0,0,1
U9054,N,N,1,13,16
U2131,N,N,1,19,16
U11258,N,N,1,20,16
U11257,N,N,1,21,16
U4837,N,N,1,32,16
U596,N,N,1,34,16
U810,N,N,1,36,16
U4060,N,N,1,35,16
U4059,N,N,1,37,16
U3999,N,N,1,35,16
U3998,N,N,1,36,16
U830,N,N,1,39,16
U9036,N,N,1,32,16
U2348,N,N,1,33,16
U9701,N,N,1,35,16
U9707,N,N,1,36,16
U9708,N,N,1,37,16
U9709,N,N,1,40,16
U6157,N,N,1,42,16
U2491,N,N,1,43,16
U12781,N,N,1,43,16
U11256,N,N,1,44,16
U1705,N,N,1,45,16
U9048,N,N,1,40,16
U764,N,N,1,41,16
U4311,N,N,1,32,16
U2490,N,N,1,42,16
U13446,N,N,1,35,16
U5449,N,N,1,41,16
U11253,N,N,1,42,16
U11254,N,N,1,43,16
U11255,N,N,1,44,16
U6170,N,N,1,49,16
U471,N,N,1,50,16
U11299,N,N,1,30,16
U12326,N,N,1,41,16
U12325,N,N,1,40,16
U6307,N,N,1,42,16
U11298,N,N,1,44,16
U5829,N,N,1,41,16
U12131,N,N,1,42,16
U2493,N,N,1,42,16
U6413,N,N,1,43,16
U11297,N,N,1,44,16
U470,N,N,1,51,16
U12817,N,N,1,52,16
U12816,N,N,1,23,16
U6511,N,N,1,53,16
U6511[OL],N,Y,1,54,16
U5832,N,N,1,40,16
U8752,N,N,1,13,16
U8751,N,N,1,29,16
U5830,N,N,1,30,16
U8753,N,N,1,31,16
U2489,N,N,1,41,16
U12132,N,N,1,41,16
U6262,N,N,1,42,16
U11295,N,N,1,44,16
U11296,N,N,1,31,16
U3014,N,N,1,45,16
U4035,N,N,1,34,16
U820,N,N,1,40,16
U2050,N,N,1,41,16
U15938,N,N,1,42,16
U9055,N,N,1,20,16
U9750,N,N,1,31,16
U7168,N,N,1,32,16
U4871,N,N,1,34,16
U17603,N,N,1,43,16
U9056,N,N,1,31,16
U9057,N,N,1,32,16
U7050,N,N,1,34,16
U9058,N,N,1,42,16
U4450,N,N,1,44,16
U3013,N,N,1,45,16
U760,N,N,1,40,16
U9050,N,N,1,31,16
U3889,N,N,1,34,16
U687,N,N,1,42,16
U15943,N,N,1,43,16
U9706,N,N,1,34,16
U3203,N,N,1,35,16
U1676,N,N,1,40,16
U6160,N,N,1,41,16
U11239,N,N,1,42,16
U11240,N,N,1,44,16
U12780,N,N,1,45,16
U9070,N,N,1,42,16
U11238,N,N,1,43,16
U7189,N,N,1,36,16
U1806,N,N,1,33,16
U4124,N,N,1,35,16
U11126,N,N,1,35,16
U849,N,N,1,39,16
U1801,N,N,1,40,16
U11237,N,N,1,41,16
U6159,N,N,1,39,16
U11235,N,N,1,40,16
U11236,N,N,1,41,16
U15944,N,N,1,43,16
U2393,N,N,1,34,16
U4270,N,N,1,42,16
U1148,N,N,1,43,16
U463,N,N,1,45,16
U2721,N,N,1,46,16
U11140,N,N,1,41,16
U15594,N,N,1,35,16
U1146,N,N,1,43,16
P1_REG3_REG_25_[IL],Y,N,0,0,1
U17415,N,N,1,17,16
U13373,N,N,1,1,2
U9062,N,N,1,15,16
U9063,N,N,1,18,16
U9064,N,N,1,19,16
P1_REG0_REG_25_[IL],Y,N,0,0,1
U9067,N,N,1,13,16
P1_REG1_REG_25_[IL],Y,N,0,0,1
U9066,N,N,1,13,16
P1_REG2_REG_25_[IL],Y,N,0,0,1
U9065,N,N,1,13,16
U6680,N,N,1,14,16
U4040,N,N,1,20,16
U4041,N,N,1,21,16
U11241,N,N,1,22,16
U6143,N,N,1,37,16
U11125,N,N,1,38,16
U11233,N,N,1,35,16
U11234,N,N,1,42,16
U1147,N,N,1,43,16
U11242,N,N,1,20,16
U6900,N,N,1,45,16
U6169,N,N,1,48,16
U3012,N,N,1,49,16
U12815,N,N,1,51,16
U12814,N,N,1,23,16
U6510,N,N,1,52,16
U6510[OL],N,Y,1,53,16
U9061,N,N,1,13,16
U9060,N,N,1,32,16
U5833,N,N,1,33,16
U11294,N,N,1,34,16
U4174,N,N,1,33,16
U3569,N,N,1,32,16
U742,N,N,1,37,16
U12135,N,N,1,38,16
U9059,N,N,1,38,16
U12134,N,N,1,39,16
U6263,N,N,1,40,16
U11293,N,N,1,41,16
U4281,N,N,1,35,16
U803,N,N,1,40,16
U2347,N,N,1,36,16
U3981,N,N,1,41,16
U930,N,N,1,34,16
U4280,N,N,1,42,16
U6982,N,N,1,43,16
U825,N,N,1,19,16
U4049,N,N,1,17,16
U4048,N,N,1,20,16
U4118,N,N,1,32,16
U4120,N,N,1,21,16
U4119,N,N,1,33,16
U9068,N,N,1,34,16
U6981,N,N,1,36,16
U9069,N,N,1,37,16
U2488,N,N,1,44,16
U12136,N,N,1,44,16
U3372,N,N,1,45,16
U11292,N,N,1,46,16
U3922,N,N,1,35,16
U749,N,N,1,36,16
U3867,N,N,1,35,16
U3866,N,N,1,37,16
U3921,N,N,1,40,16
U1156,N,N,1,42,16
U529,N,N,1,43,16
U11220,N,N,1,44,16
U6144,N,N,1,34,16
U9704,N,N,1,34,16
U5972,N,N,1,36,16
U9705,N,N,1,37,16
U6158,N,N,1,43,16
U11219,N,N,1,44,16
U11221,N,N,1,45,16
U11227,N,N,1,46,16
U11230,N,N,1,20,16
P1_REG0_REG_26_[IL],Y,N,0,0,1
U9076,N,N,1,13,16
P1_REG1_REG_26_[IL],Y,N,0,0,1
U9075,N,N,1,13,16
P1_REG2_REG_26_[IL],Y,N,0,0,1
U9074,N,N,1,13,16
P1_REG3_REG_26_[IL],Y,N,0,0,1
U913,N,N,1,13,16
U17375,N,N,1,15,16
U13374,N,N,1,1,2
U13787,N,N,1,15,16
U9071,N,N,1,17,16
U9072,N,N,1,18,16
U9073,N,N,1,19,16
U4490,N,N,1,20,16
U11229,N,N,1,21,16
U886,N,N,1,36,16
U887,N,N,1,39,16
U1802,N,N,1,40,16
U11215,N,N,1,41,16
U1152,N,N,1,39,16
U11212,N,N,1,38,16
U11213,N,N,1,41,16
U11214,N,N,1,43,16
U11216,N,N,1,44,16
U11228,N,N,1,45,16
U11218,N,N,1,42,16
U1150,N,N,1,43,16
U6149,N,N,1,36,16
U7096,N,N,1,37,16
U11217,N,N,1,43,16
U1151,N,N,1,44,16
U11226,N,N,1,45,16
U11141,N,N,1,41,16
U11223,N,N,1,43,16
U1149,N,N,1,41,16
U11224,N,N,1,44,16
U11225,N,N,1,45,16
U1707,N,N,1,48,16
U747,N,N,1,50,16
U12813,N,N,1,51,16
U12812,N,N,1,23,16
U6509,N,N,1,52,16
U6509[OL],N,Y,1,53,16
U894,N,N,1,41,16
U893,N,N,1,35,16
U1920,N,N,1,43,16
U11200,N,N,1,44,16
U11127,N,N,1,41,16
U1805,N,N,1,43,16
U11159,N,N,1,44,16
U11199,N,N,1,45,16
U11201,N,N,1,46,16
U9080,N,N,1,13,16
U9079,N,N,1,32,16
U5834,N,N,1,33,16
U4337,N,N,1,20,16
U6156,N,N,1,34,16
U4003,N,N,1,33,16
U6140,N,N,1,34,16
U5943,N,N,1,35,16
U12778,N,N,1,47,16
U11382,N,N,1,20,16
U11142,N,N,1,44,16
U7048,N,N,1,45,16
U2720,N,N,1,46,16
U11206,N,N,1,22,16
U5530,N,N,1,1,2
U9508,N,N,1,21,16
U1438,N,N,1,32,16
U4336,N,N,1,33,16
U9081,N,N,1,34,16
U7049,N,N,1,35,16
U6153,N,N,1,35,16
U9511,N,N,1,36,16
U11202,N,N,1,41,16
U11203,N,N,1,42,16
U2487,N,N,1,43,16
U2486,N,N,1,44,16
U12779,N,N,1,44,16
U11204,N,N,1,45,16
P1_REG0_REG_27_[IL],Y,N,0,0,1
U9536,N,N,1,13,16
P1_REG1_REG_27_[IL],Y,N,0,0,1
U9535,N,N,1,13,16
P1_REG2_REG_27_[IL],Y,N,0,0,1
U9534,N,N,1,13,16
P1_REG3_REG_27_[IL],Y,N,0,0,1
U13376,N,N,1,17,16
U17371,N,N,1,18,16
U13375,N,N,1,1,2
U15465,N,N,1,18,16
U9531,N,N,1,19,16
U9532,N,N,1,20,16
U9533,N,N,1,21,16
U4496,N,N,1,22,16
U11205,N,N,1,23,16
U6899,N,N,1,46,16
U9510,N,N,1,36,16
U3264,N,N,1,39,16
U7182,N,N,1,40,16
U3439,N,N,1,44,16
U3255,N,N,1,36,16
U1154,N,N,1,45,16
U1155,N,N,1,43,16
U1153,N,N,1,46,16
U6167,N,N,1,50,16
U615,N,N,1,51,16
U11291,N,N,1,34,16
U4355,N,N,1,38,16
U4356,N,N,1,39,16
U11207,N,N,1,39,16
U11208,N,N,1,40,16
U11290,N,N,1,41,16
U1437,N,N,1,37,16
U4029,N,N,1,42,16
U2154,N,N,1,43,16
U6701,N,N,1,44,16
U9512,N,N,1,43,16
U1138,N,N,1,45,16
U614,N,N,1,52,16
U12811,N,N,1,53,16
U12810,N,N,1,23,16
U6508,N,N,1,54,16
U6508[OL],N,Y,1,55,16
U9539,N,N,1,13,16
U9538,N,N,1,35,16
U6136,N,N,1,36,16
U11289,N,N,1,37,16
U3627,N,N,1,36,16
U12776,N,N,1,40,16
U12775,N,N,1,40,16
U12777,N,N,1,41,16
U11288,N,N,1,42,16
U3800,N,N,1,44,16
U9537,N,N,1,23,16
U10942,N,N,1,37,16
U10943,N,N,1,37,16
U6138,N,N,1,39,16
U10944,N,N,1,40,16
U5944,N,N,1,37,16
U7124,N,N,1,43,16
U1163,N,N,1,44,16
U11181,N,N,1,45,16
U1164,N,N,1,43,16
U11180,N,N,1,44,16
U11107,N,N,1,37,16
U11106,N,N,1,37,16
U1162,N,N,1,45,16
U11182,N,N,1,47,16
U3799,N,N,1,48,16
U4130,N,N,1,38,16
U11129,N,N,1,42,16
U11128,N,N,1,38,16
U6155,N,N,1,43,16
U11192,N,N,1,44,16
U11113,N,N,1,37,16
U6147,N,N,1,38,16
U11114,N,N,1,39,16
U11191,N,N,1,40,16
U1158,N,N,1,42,16
U1159,N,N,1,34,16
U3349,N,N,1,45,16
U9509,N,N,1,35,16
U11383,N,N,1,46,16
U11379,N,N,1,47,16
U12772,N,N,1,48,16
U11183,N,N,1,45,16
U959,N,N,1,46,16
U11194,N,N,1,21,16
P1_REG0_REG_28_[IL],Y,N,0,0,1
U9523,N,N,1,13,16
P1_REG1_REG_28_[IL],Y,N,0,0,1
U9522,N,N,1,13,16
P1_REG2_REG_28_[IL],Y,N,0,0,1
U9521,N,N,1,13,16
U13768,N,N,1,19,16
P1_REG3_REG_28_[IL],Y,N,0,0,1
U2697,N,N,1,20,16
U17374,N,N,1,20,16
U9519,N,N,1,21,16
U9520,N,N,1,22,16
U4817,N,N,1,23,16
U11193,N,N,1,24,16
U1161,N,N,1,43,16
U11184,N,N,1,42,16
U11185,N,N,1,43,16
U11186,N,N,1,44,16
U11188,N,N,1,46,16
U11166,N,N,1,35,16
U11167,N,N,1,37,16
U1168,N,N,1,41,16
U6152,N,N,1,43,16
U11187,N,N,1,44,16
U1160,N,N,1,45,16
U11189,N,N,1,47,16
U1157,N,N,1,49,16
U6166,N,N,1,51,16
U3798,N,N,1,52,16
U12809,N,N,1,53,16
U12808,N,N,1,23,16
U6507,N,N,1,54,16
U6507[OL],N,Y,1,55,16
U492,N,N,1,39,16
U11176,N,N,1,42,16
U6154,N,N,1,38,16
U11108,N,N,1,41,16
U3336,N,N,1,42,16
U6107,N,N,1,35,16
U4320,N,N,1,23,16
U10946,N,N,1,36,16
U9525,N,N,1,13,16
U9524,N,N,1,33,16
U6150,N,N,1,34,16
U10947,N,N,1,35,16
U7046,N,N,1,38,16
U960,N,N,1,43,16
U10948,N,N,1,39,16
U7047,N,N,1,43,16
U12771,N,N,1,45,16
U1139,N,N,1,46,16
U11286,N,N,1,35,16
U794,N,N,1,39,16
U6139,N,N,1,40,16
U11175,N,N,1,41,16
U3337,N,N,1,42,16
U11287,N,N,1,43,16
U3813,N,N,1,47,16
U6142,N,N,1,38,16
U7120,N,N,1,39,16
U11147,N,N,1,41,16
U11148,N,N,1,43,16
U11149,N,N,1,44,16
U11143,N,N,1,39,16
U3254,N,N,1,40,16
U1170,N,N,1,45,16
U11115,N,N,1,41,16
U4321,N,N,1,42,16
U3256,N,N,1,40,16
U11161,N,N,1,42,16
U11162,N,N,1,44,16
U11163,N,N,1,45,16
U11164,N,N,1,47,16
U12766,N,N,1,48,16
U6151,N,N,1,45,16
U11171,N,N,1,46,16
U11122,N,N,1,38,16
U6145,N,N,1,40,16
U1167,N,N,1,43,16
U11168,N,N,1,44,16
U11170,N,N,1,45,16
U11169,N,N,1,44,16
U1166,N,N,1,48,16
U12765,N,N,1,49,16
U11160,N,N,1,45,16
U1108,N,N,1,46,16
U1169,N,N,1,43,16
U12768,N,N,1,44,16
U11130,N,N,1,44,16
U11165,N,N,1,45,16
U12767,N,N,1,46,16
U11172,N,N,1,47,16
P1_REG1_REG_29_[IL],Y,N,0,0,1
U9752,N,N,1,13,16
P1_REG0_REG_29_[IL],Y,N,0,0,1
U9753,N,N,1,13,16
P1_REG2_REG_29_[IL],Y,N,0,0,1
U9751,N,N,1,13,16
U13411,N,N,1,19,16
U1415,N,N,1,20,16
U4497,N,N,1,21,16
U11173,N,N,1,22,16
U11174,N,N,1,23,16
U6898,N,N,1,24,16
U1799,N,N,1,51,16
U3812,N,N,1,52,16
U12807,N,N,1,53,16
U12806,N,N,1,23,16
U6506,N,N,1,54,16
U6506[OL],N,Y,1,55,16
U10950,N,N,1,13,16
U12171,N,N,1,33,16
U12170,N,N,1,33,16
U12172,N,N,1,34,16
U11394,N,N,1,35,16
U9136,N,N,1,37,16
U10949,N,N,1,38,16
U7042,N,N,1,39,16
U2485,N,N,1,40,16
U6103,N,N,1,38,16
U7119,N,N,1,39,16
U12720,N,N,1,40,16
U6480,N,N,1,43,16
U12721,N,N,1,44,16
U1171,N,N,1,36,16
U455,N,N,1,35,16
U1174,N,N,1,39,16
U6146,N,N,1,36,16
U10945,N,N,1,36,16
U2392,N,N,1,37,16
U2391,N,N,1,41,16
U493,N,N,1,42,16
U3549,N,N,1,44,16
U11134,N,N,1,45,16
U11135,N,N,1,46,16
U9526,N,N,1,35,16
U11119,N,N,1,36,16
U11116,N,N,1,33,16
U11117,N,N,1,41,16
U11118,N,N,1,44,16
U11120,N,N,1,45,16
U11112,N,N,1,36,16
U1175,N,N,1,41,16
U1803,N,N,1,46,16
U11121,N,N,1,47,16
U11137,N,N,1,48,16
U730,N,N,1,45,16
U3820,N,N,1,36,16
U3819,N,N,1,38,16
U3818,N,N,1,46,16
U11136,N,N,1,47,16
U11138,N,N,1,50,16
U12757,N,N,1,51,16
U11132,N,N,1,47,16
U1172,N,N,1,45,16
U3806,N,N,1,37,16
U3805,N,N,1,43,16
U725,N,N,1,44,16
U1804,N,N,1,45,16
U11131,N,N,1,46,16
U11133,N,N,1,49,16
U12756,N,N,1,50,16
U11154,N,N,1,24,16
U11139,N,N,1,35,16
U11339,N,N,1,46,16
U12759,N,N,1,47,16
U11144,N,N,1,44,16
U11145,N,N,1,45,16
U11146,N,N,1,46,16
U11340,N,N,1,47,16
U12758,N,N,1,48,16
U11153,N,N,1,50,16
U15937,N,N,1,17,16
U11150,N,N,1,16,16
U11151,N,N,1,18,16
P1_REG1_REG_30_[IL],Y,N,0,0,1
U9714,N,N,1,13,16
P1_REG0_REG_30_[IL],Y,N,0,0,1
U9715,N,N,1,13,16
P1_REG2_REG_30_[IL],Y,N,0,0,1
U9713,N,N,1,13,16
U6137,N,N,1,14,16
U11152,N,N,1,19,16
U1800,N,N,1,53,16
U3385,N,N,1,23,16
U4360,N,N,1,41,16
U961,N,N,1,42,16
U12764,N,N,1,42,16
U3383,N,N,1,43,16
U11285,N,N,1,45,16
U11284,N,N,1,40,16
U6905,N,N,1,46,16
U11109,N,N,1,42,16
U572,N,N,1,43,16
U3500,N,N,1,38,16
U3499,N,N,1,45,16
U627,N,N,1,46,16
U11110,N,N,1,43,16
U11111,N,N,1,45,16
U786,N,N,1,46,16
U805,N,N,1,49,16
U592,N,N,1,54,16
U3539,N,N,1,25,16
U3538,N,N,1,55,16
U3538[OL],N,Y,1,56,16
U6102,N,N,1,36,16
U7052,N,N,1,37,16
U11283,N,N,1,38,16
U9085,N,N,1,12,16
P1_REG1_REG_31_[IL],Y,N,0,0,1
U9083,N,N,1,13,16
P1_REG0_REG_31_[IL],Y,N,0,0,1
U9084,N,N,1,13,16
P1_REG2_REG_31_[IL],Y,N,0,0,1
U9082,N,N,1,13,16
U3653,N,N,1,14,16
U3654,N,N,1,16,16
U9086,N,N,1,19,16
U11364,N,N,1,41,16
U7186,N,N,1,41,16
U7045,N,N,1,42,16
U1807,N,N,1,44,16
U1120,N,N,1,45,16
U1121,N,N,1,39,16
U3340,N,N,1,46,16
U12805,N,N,1,47,16
U12804,N,N,1,23,16
U6505,N,N,1,48,16
U6505[OL],N,Y,1,49,16
U3552,N,N,1,39,16
U11280,N,N,1,40,16
U3339,N,N,1,42,16
U11282,N,N,1,43,16
U11104,N,N,1,43,16
U6105,N,N,1,39,16
U12755,N,N,1,44,16
U12754,N,N,1,43,16
U6320,N,N,1,45,16
U11281,N,N,1,46,16
U12803,N,N,1,48,16
U12802,N,N,1,23,16
U6504,N,N,1,49,16
U6504[OL],N,Y,1,50,16
U4706,N,N,1,22,16
U8868,N,N,1,23,16
U17711,N,N,1,27,16
U17710,N,N,1,23,16
U13622,N,N,1,28,16
U13622[OL],N,Y,1,29,16
U17709,N,N,1,28,16
U17708,N,N,1,23,16
U13621,N,N,1,29,16
U13621[OL],N,Y,1,30,16
U17707,N,N,1,29,16
U17706,N,N,1,23,16
U13620,N,N,1,30,16
U13620[OL],N,Y,1,31,16
U17705,N,N,1,32,16
U17704,N,N,1,23,16
U13619,N,N,1,33,16
U13619[OL],N,Y,1,34,16
U17703,N,N,1,35,16
U17702,N,N,1,23,16
U13618,N,N,1,36,16
U13618[OL],N,Y,1,37,16
U17701,N,N,1,38,16
U17700,N,N,1,23,16
U13617,N,N,1,39,16
U13617[OL],N,Y,1,40,16
U17699,N,N,1,38,16
U17698,N,N,1,23,16
U13616,N,N,1,40,16
U13616[OL],N,Y,1,41,16
U17697,N,N,1,36,16
U17696,N,N,1,23,16
U13615,N,N,1,37,16
U13615[OL],N,Y,1,38,16
U17695,N,N,1,39,16
U17694,N,N,1,23,16
U13614,N,N,1,40,16
U13614[OL],N,Y,1,41,16
U17693,N,N,1,42,16
U17692,N,N,1,23,16
U13613,N,N,1,43,16
U13613[OL],N,Y,1,44,16
U17691,N,N,1,46,16
U17690,N,N,1,23,16
U13612,N,N,1,47,16
U13612[OL],N,Y,1,48,16
U17689,N,N,1,45,16
U17688,N,N,1,23,16
U13611,N,N,1,46,16
U13611[OL],N,Y,1,47,16
U17687,N,N,1,47,16
U17686,N,N,1,23,16
U13610,N,N,1,48,16
U13610[OL],N,Y,1,49,16
U17685,N,N,1,48,16
U17684,N,N,1,23,16
U13609,N,N,1,50,16
U13609[OL],N,Y,1,51,16
U17683,N,N,1,46,16
U17682,N,N,1,23,16
U13608,N,N,1,47,16
U13608[OL],N,Y,1,48,16
U17681,N,N,1,49,16
U17680,N,N,1,23,16
U13607,N,N,1,50,16
U13607[OL],N,Y,1,51,16
U17679,N,N,1,48,16
U17678,N,N,1,23,16
U13606,N,N,1,50,16
U13606[OL],N,Y,1,51,16
U17677,N,N,1,52,16
U17676,N,N,1,23,16
U13605,N,N,1,53,16
U13605[OL],N,Y,1,54,16
U17675,N,N,1,49,16
U17674,N,N,1,23,16
U13604,N,N,1,50,16
U13604[OL],N,Y,1,51,16
U17673,N,N,1,51,16
U17672,N,N,1,23,16
U13603,N,N,1,52,16
U13603[OL],N,Y,1,53,16
U17671,N,N,1,52,16
U17670,N,N,1,23,16
U13602,N,N,1,53,16
U13602[OL],N,Y,1,54,16
U17669,N,N,1,53,16
U17668,N,N,1,23,16
U13601,N,N,1,54,16
U13601[OL],N,Y,1,55,16
U12801,N,N,1,52,16
U12800,N,N,1,23,16
U6503,N,N,1,53,16
U6503[OL],N,Y,1,54,16
U12799,N,N,1,52,16
U12798,N,N,1,23,16
U6502,N,N,1,53,16
U6502[OL],N,Y,1,54,16
U12797,N,N,1,51,16
U12796,N,N,1,23,16
U6501,N,N,1,52,16
U6501[OL],N,Y,1,53,16
U12795,N,N,1,51,16
U12794,N,N,1,23,16
U6500,N,N,1,52,16
U6500[OL],N,Y,1,53,16
U12793,N,N,1,53,16
U12792,N,N,1,23,16
U6499,N,N,1,54,16
U6499[OL],N,Y,1,55,16
U12791,N,N,1,53,16
U12790,N,N,1,23,16
U6498,N,N,1,54,16
U6498[OL],N,Y,1,55,16
U12789,N,N,1,53,16
U12788,N,N,1,23,16
U6497,N,N,1,54,16
U6497[OL],N,Y,1,55,16
U594,N,N,1,54,16
U12787,N,N,1,23,16
U438,N,N,1,55,16
U593,N,N,1,24,16
U3540,N,N,1,56,16
U3540[OL],N,Y,1,57,16
U12786,N,N,1,47,16
U12785,N,N,1,23,16
U6496,N,N,1,48,16
U6496[OL],N,Y,1,49,16
U12784,N,N,1,48,16
U12783,N,N,1,23,16
U6495,N,N,1,49,16
U6495[OL],N,Y,1,50,16
U13581,N,N,1,20,16
U8554,N,N,1,22,16
U8551,N,N,1,16,16
U8555,N,N,1,23,16
U5197,N,N,1,24,16
U3652,N,N,1,15,16
U485,N,N,1,25,16
U11279,N,N,1,27,16
U8556,N,N,1,25,16
U2139,N,N,1,27,16
U3854,N,N,1,10,16
U2132,N,N,1,27,16
U16186,N,N,1,28,16
U11278,N,N,1,29,16
U17667,N,N,1,27,16
U17666,N,N,1,25,16
U2220,N,N,1,25,16
U4376,N,N,1,27,16
U16187,N,N,1,28,16
U2093,N,N,1,31,16
U2093[OL],N,Y,1,32,16
U13775,N,N,1,28,16
U11277,N,N,1,29,16
U17665,N,N,1,28,16
U17664,N,N,1,25,16
U16184,N,N,1,28,16
U8558,N,N,1,28,16
U16183,N,N,1,29,16
U16185,N,N,1,27,16
U13742,N,N,1,31,16
U2053,N,N,1,33,16
U2053[OL],N,Y,1,34,16
U16179,N,N,1,28,16
U5333,N,N,1,29,16
U16180,N,N,1,27,16
U13741,N,N,1,31,16
U11276,N,N,1,29,16
U17663,N,N,1,29,16
U17662,N,N,1,25,16
U6904,N,N,1,30,16
U4874,N,N,1,33,16
U4874[OL],N,Y,1,34,16
U17659,N,N,1,31,16
U17658,N,N,1,25,16
U16177,N,N,1,29,16
U16176,N,N,1,29,16
U16175,N,N,1,28,16
U8786,N,N,1,29,16
U2052,N,N,1,32,16
U12855,N,N,1,33,16
U12855[OL],N,Y,1,34,16
U17654,N,N,1,33,16
U17653,N,N,1,25,16
U16166,N,N,1,29,16
U8750,N,N,1,29,16
U16167,N,N,1,28,16
U16168,N,N,1,30,16
U4865,N,N,1,33,16
U12863,N,N,1,35,16
U12863[OL],N,Y,1,36,16
U17650,N,N,1,37,16
U17649,N,N,1,25,16
U16163,N,N,1,33,16
U16162,N,N,1,28,16
U16161,N,N,1,29,16
U6659,N,N,1,31,16
U8755,N,N,1,29,16
U2247,N,N,1,38,16
U2247[OL],N,Y,1,39,16
U17648,N,N,1,37,16
U17647,N,N,1,25,16
U1510,N,N,1,29,16
U16151,N,N,1,30,16
U16150,N,N,1,28,16
U6646,N,N,1,31,16
U8677,N,N,1,29,16
U2245,N,N,1,38,16
U2245[OL],N,Y,1,40,16
U17646,N,N,1,34,16
U17645,N,N,1,25,16
U16139,N,N,1,31,16
U8795,N,N,1,29,16
U16140,N,N,1,29,16
U16138,N,N,1,28,16
U6667,N,N,1,31,16
U2250,N,N,1,36,16
U2250[OL],N,Y,1,37,16
U17644,N,N,1,38,16
U17643,N,N,1,25,16
U16132,N,N,1,34,16
U8780,N,N,1,29,16
U16133,N,N,1,30,16
U16134,N,N,1,28,16
U6664,N,N,1,31,16
U2249,N,N,1,39,16
U2249[OL],N,Y,1,40,16
U17640,N,N,1,41,16
U17639,N,N,1,25,16
U16124,N,N,1,28,16
U8749,N,N,1,29,16
U16123,N,N,1,30,16
U16125,N,N,1,37,16
U4707,N,N,1,38,16
U12864,N,N,1,42,16
U12864[OL],N,Y,1,43,16
U17638,N,N,1,44,16
U17637,N,N,1,25,16
U16114,N,N,1,41,16
U16113,N,N,1,28,16
U8788,N,N,1,30,16
U8789,N,N,1,29,16
U2045,N,N,1,42,16
U12854,N,N,1,46,16
U12854[OL],N,Y,1,47,16
U17635,N,N,1,44,16
U17634,N,N,1,25,16
U16101,N,N,1,32,16
U16099,N,N,1,28,16
U16102,N,N,1,29,16
U16100,N,N,1,39,16
U13740,N,N,1,41,16
U12869,N,N,1,45,16
U12869[OL],N,Y,1,46,16
U17631,N,N,1,45,16
U17630,N,N,1,25,16
U16090,N,N,1,28,16
U8764,N,N,1,29,16
U16089,N,N,1,33,16
U16091,N,N,1,42,16
U4709,N,N,1,43,16
U12859,N,N,1,47,16
