CLUSTER ROOT NODE,CLUSTER SIZE,CLUSTER CONTENTS
U5761,5,U8510 U8507 U707 U2630 U5761 
U1458,8,U4279 U6058 U706 U3230 U3229 U4419 U3270 U1458 
U3271,5,U4215 U4643 U4214 U6146 U3271 
U4675,8,U4284 U6143 U4417 U667 U3125 U4420 U8266 U4675 
U2881,3,U4214 U2669 U2881 
U544,7,U6875 U4418 U5344 U1825 U1160 U5268 U544 
U748,7,U871 U8267 U8281 U2388 U868 U8299 U748 
U4678,8,U6875 U4418 U5344 U1825 U1160 U5268 U7982 U4678 
U8302,7,U4290 U6123 U8301 U9414 U8300 U9413 U8302 
U6150,7,U8661 U2628 U4213 U4669 U1305 U4296 U6150 
U8303,3,U1537 U11112 U8303 
U1665,4,U4422 U6151 U6885 U1665 
U865,2,U8267 U865 
U866,8,U4422 U6152 U4282 U4027 U717 U594 U867 U866 
U5784,8,U5776 U693 U3258 U5366 U4217 U5783 U4218 U5784 
U5180,4,U1537 U11111 U8305 U5180 
U8306,3,U4935 U3397 U8306 
U8304,2,U1524 U8304 
U5752,7,U4777 U3144 U4177 U1876 U8658 U8659 U5752 
U5753,3,U4777 U3141 U5753 
P1_REG1_REG_23_[IL],1,P1_REG1_REG_23_[IL] 
U5754,4,U4777 U8504 U3143 U5754 
P1_REG0_REG_23_[IL],1,P1_REG0_REG_23_[IL] 
U5755,4,U4777 U8504 U3142 U5755 
P1_REG2_REG_23_[IL],1,P1_REG2_REG_23_[IL] 
U8341,7,U2707 U470 U6694 U8973 U8972 U4723 U8341 
U8340,4,U8661 U2628 U4213 U8340 
U8339,6,U4421 U8971 U5791 U8970 U2404 U8339 
U5787,5,U656 U3098 U4215 U5375 U5787 
U5790,8,U4940 U4282 U4027 U717 U3262 U4933 U4211 U5790 
U9453,2,U3562 U9453 
U4879[OL],2,U4879 U4879[OL] 
U9452,8,U9409 U8286 U8287 U5179 U4681 U519 U518 U9452 
U8131,8,U436 U2682 U2610 U2609 U2612 U5756 U4674 U8131 
U2608,2,U1524 U2608 
U8279,8,U4290 U8185 U4677 U872 U8267 U8278 U873 U8279 
U8184,7,U4214 U4621 U5789 U8661 U2628 U1305 U8184 
U337,6,U4214 U2966 U8661 U2628 U1305 U337 
U9408,8,U4290 U8185 U4677 U8276 U2671 U8275 U8277 U9408 
U2672,3,U4422 U3045 U2672 
U5762,5,U8661 U2628 U4213 U4669 U5762 
U8290,2,U1666 U8290 
U8288,8,U874 U8269 U8268 U397 U8272 U8273 U8274 U8288 
U8280,7,U1001 U4625 U5351 U436 U2682 U1000 U8280 
U7981,2,U1524 U7981 
U435,8,U2468 U408 U2600 U1333 U2469 U2597 U5419 U435 
U340,7,U2468 U408 U2600 U1333 U2469 U2597 U340 
U8271,4,U8661 U2628 U621 U8271 
U8270,8,U4262 U2530 U2531 U4268 U4306 U5332 U4269 U8270 
U8289,3,U4942 U2494 U8289 
U5750,4,U4777 U8504 U3142 U5750 
P1_REG2_REG_24_[IL],1,P1_REG2_REG_24_[IL] 
U5749,4,U4777 U8504 U3143 U5749 
P1_REG0_REG_24_[IL],1,P1_REG0_REG_24_[IL] 
U5748,3,U4777 U3141 U5748 
P1_REG1_REG_24_[IL],1,P1_REG1_REG_24_[IL] 
U2495,8,U4777 U3144 U1532 U5609 U8669 U8668 U8670 U2495 
U4178,2,P1_REG3_REG_24_[IL] U4178 
U869,2,U7983 U869 
U5353,8,U1001 U4625 U8661 U2628 U3073 U2670 U3002 U5353 
U8285,7,U8267 U8284 U871 U8281 U2388 U870 U8285 
U8283,4,U8661 U600 U2973 U8283 
U2974,2,U1666 U2974 
U8282,6,U4268 U4411 U4269 U3620 U11412 U8282 
U8338,4,U436 U2682 U2612 U8338 
U8337,8,U3207 U875 U4421 U5791 U8264 U876 U8265 U8337 
U692,8,U4940 U4282 U4027 U717 U3262 U4933 U4211 U692 
U3208,4,U5788 U1306 U4941 U3208 
U3209,4,U8661 U2628 U1305 U3209 
U8336,7,U2707 U470 U2786 U6694 U8291 U8292 U8336 
U9451,2,U3562 U9451 
U4878[OL],4,U2162 U9450 U4878 U4878[OL] 
U2163,1,U2163 
U8334,8,U2707 U470 U2786 U6886 U8975 U8974 U4724 U8334 
U5745,5,U8510 U8507 U707 U2630 U5745 
U8335,5,U2483 U2479 U5746 U4212 U8335 
U8333,8,U3207 U540 U2872 U5793 U3680 U3681 U2318 U8333 
U1875,8,U436 U2682 U2612 U5756 U2610 U2609 U3061 U1875 
U2491,6,U2483 U2479 U5746 U4212 U5747 U2491 
U2871,6,U2483 U2479 U5746 U4212 U2870 U2871 
U5751,2,U4219 U5751 
U8257,2,U7991 U8257 
U7989,2,U3054 U7989 
U3055,7,U4214 U2669 U5363 U8661 U434 U2625 U3055 
U7990,8,U4284 U6143 U4417 U667 U3125 U4420 U5135 U7990 
U880,4,U4290 U7973 U1459 U880 
U7975,7,U4214 U4621 U5789 U8661 U2628 U1305 U7975 
U881,3,U7983 U4676 U881 
U8255,4,U4290 U7973 U1459 U8255 
U882,1,U882 
U8254,4,U7983 U4676 U8253 U8254 
U8261,2,U1524 U8261 
U9405,4,U2671 U4671 U5383 U9405 
U9404,7,U2671 U4671 U7998 U7999 U4672 U8000 U9404 
U394,3,U4422 U7997 U394 
U8259,6,U2514 U2642 U1518 U2543 U1517 U8259 
U8252,4,U7998 U1461 U8207 U8252 
U8260,4,U6154 U4974 U4297 U8260 
U8753,6,U1532 U5609 U4179 U2008 U8752 U8753 
U6157,4,U4777 U8504 U3142 U6157 
P1_REG2_REG_25_[IL],1,P1_REG2_REG_25_[IL] 
U6156,4,U4777 U8504 U3143 U6156 
P1_REG0_REG_25_[IL],1,P1_REG0_REG_25_[IL] 
U6155,3,U4777 U3141 U6155 
P1_REG1_REG_25_[IL],1,P1_REG1_REG_25_[IL] 
U878,6,U8006 U4673 U8258 U8249 U8251 U878 
U4629,6,U2483 U2479 U5746 U4212 U5747 U4629 
U1797,8,U2483 U2479 U2487 U2488 U436 U2682 U1000 U1797 
U2490,4,U4942 U2494 U2489 U2490 
U8250,1,U8250 
U8010,8,U2848 U4279 U6058 U530 U1353 U727 U3298 U8010 
U1799,7,U8661 U434 U2625 U4214 U2669 U5363 U1799 
U9449,2,U3562 U9449 
U4877[OL],4,U2865 U9448 U4877 U4877[OL] 
U2866,3,U2319 U8331 U2866 
U8332,6,U2484 U554 U5421 U2895 U1514 U8332 
U2896,5,U8510 U8507 U707 U2493 U2896 
U6153,5,U8510 U8507 U707 U2630 U6153 
U8330,8,U2707 U470 U2786 U2832 U6886 U8243 U8244 U8330 
U2833,7,U2484 U554 U5421 U2895 U2894 U3032 U2833 
U1663,5,U3207 U540 U2872 U6164 U1663 
U6163,2,U4299 U6163 
U1617,6,U3207 U540 U2872 U5793 U6160 U1617 
U6159,2,U4298 U6159 
U6158,7,U2484 U554 U5421 U2895 U2894 U3032 U6158 
U4665,6,U2484 U554 U5421 U2895 U1514 U4665 
U9399,8,U1460 U8239 U503 U2797 U7974 U884 U8240 U9399 
U657,2,U3054 U657 
U612,8,U4284 U6143 U4417 U667 U3125 U4420 U5135 U612 
U8234,4,U7976 U4622 U7977 U8234 
U2798,4,U5142 U2799 U5141 U2798 
U375,2,U8006 U375 
U8237,3,U1460 U7992 U8237 
U8236,5,U503 U2797 U7974 U8235 U8236 
U887,2,U344 U887 
U3306,3,U2622 U3307 U3306 
U729,8,U6875 U4418 U5344 U1825 U1160 U5268 U2622 U729 
U885,8,U2671 U4671 U7998 U7999 U4672 U8000 U8238 U885 
U890,7,U2671 U4671 U5383 U8231 U7998 U1461 U890 
U9401,3,U1460 U7992 U9401 
U9400,7,U1460 U8233 U344 U8232 U889 U888 U9400 
U991,8,U2848 U4279 U6058 U530 U1353 U727 U3298 U991 
U5175,8,U4942 U2494 U8241 U7179 U5042 U4618 U8242 U5175 
U2373,7,U1532 U5609 U1531 U1873 U1874 U7178 U2373 
U4180,2,P1_REG3_REG_26_[IL] U4180 
U7182,4,U4777 U8504 U3142 U7182 
P1_REG2_REG_26_[IL],1,P1_REG2_REG_26_[IL] 
U7181,4,U4777 U8504 U3143 U7181 
P1_REG0_REG_26_[IL],1,P1_REG0_REG_26_[IL] 
U7180,3,U4777 U3141 U7180 
P1_REG1_REG_26_[IL],1,P1_REG1_REG_26_[IL] 
U9447,2,U3562 U9447 
U4876[OL],5,U1456 U2952 U9446 U4876 U4876[OL] 
U590,1,U590 
U8329,5,U451 U9087 U4841 U2994 U8329 
U8328,8,U3207 U540 U891 U5305 U2007 U9396 U2411 U8328 
U8134,2,U3096 U8134 
U4620,4,U451 U9087 U1005 U4620 
U1004,3,U7179 U5042 U1004 
U7965,6,U451 U9087 U4841 U2994 U4623 U7965 
U8327,1,U8327 
U2412,8,U2707 U470 U2786 U2832 U7971 U8200 U9397 U2412 
U9393,2,U893 U9393 
U8223,3,U8011 U3122 U8223 
U2880,3,U1798 U2607 U2880 
U8222,5,U503 U2797 U7978 U4670 U8222 
U5144,7,U7976 U4622 U7977 U4619 U7968 U7979 U5144 
U5143,1,U5143 
U8221,7,U7998 U1461 U8207 U8210 U8208 U896 U8221 
U8206,6,U4422 U3045 U4619 U7968 U2990 U8206 
U4630,6,U4282 U4027 U717 U594 U694 U4630 
U8220,3,U1463 U7993 U8220 
U638,3,U3054 U3254 U638 
U3180,1,U3180 
U3253,7,U2484 U554 U5421 U2895 U1514 U6161 U3253 
U558,8,U4284 U6143 U4417 U667 U3125 U4420 U5135 U558 
U8219,3,U683 U8218 U8219 
U3175,4,U1798 U2606 U1823 U3175 
U6162,8,U2484 U554 U5421 U2895 U2894 U3032 U4627 U6162 
U9392,2,U8217 U9392 
U894,5,U503 U2797 U7978 U4670 U894 
U2890,2,U683 U2890 
U5136,7,U2484 U554 U5421 U2895 U1514 U6161 U5136 
U8216,3,U8011 U4663 U8216 
U8224,5,U1463 U7993 U4667 U8177 U8224 
U5171,5,U451 U9087 U4841 U2840 U5171 
U490,3,U7179 U5042 U490 
U895,4,U8212 U8211 U8213 U895 
U8214,4,U4619 U7968 U2990 U8214 
U452,8,U8209 U7998 U1461 U8207 U8210 U8208 U896 U452 
U5376,6,U4282 U4027 U717 U594 U694 U5376 
U1374,3,U1463 U892 U1374 
U8226,4,U5610 U4916 U4617 U8226 
U8576,8,U1532 U5609 U1531 U1873 U1874 U1872 U8575 U8576 
U5613,4,U4777 U8504 U3142 U5613 
P1_REG2_REG_27_[IL],1,P1_REG2_REG_27_[IL] 
U5612,4,U4777 U8504 U3143 U5612 
P1_REG0_REG_27_[IL],1,P1_REG0_REG_27_[IL] 
U5611,3,U4777 U3141 U5611 
P1_REG1_REG_27_[IL],1,P1_REG1_REG_27_[IL] 
U8225,4,U6154 U4974 U4297 U8225 
U8215,7,U451 U9087 U4841 U4500 U8138 U2840 U8215 
U9445,2,U3562 U9445 
U4875[OL],6,U1457 U610 U609 U9444 U4875 U4875[OL] 
U9387,2,U900 U9387 
U8132,2,U5303 U8132 
U7175,5,U8510 U8507 U707 U2630 U7175 
U5302,7,U2828 U2240 U1266 U3005 U7174 U3165 U5302 
U3354,3,U5610 U4916 U3354 
U902,4,U1463 U7993 U4667 U902 
U901,6,U4290 U3059 U907 U8186 U1462 U901 
U3355,2,U4619 U3355 
U3060,2,U5170 U3060 
U906,1,U906 
U3044,4,U451 U9087 U1005 U3044 
U903,7,U2671 U4671 U7998 U7999 U4672 U8193 U903 
U3177,5,U7966 U2668 U3178 U3176 U3177 
U9386,2,U8192 U9386 
U8191,6,U4290 U3059 U907 U8186 U1462 U8191 
U8190,8,U2671 U4671 U7998 U7999 U4672 U8188 U8189 U8190 
U904,6,U529 U905 U8187 U728 U3299 U904 
U2847,3,U1798 U2606 U2847 
U2382,2,U1789 U2382 
U3300,1,U3300 
U5172,3,U8183 U8197 U5172 
U750,2,U545 U750 
U2882,2,U5169 U2882 
U3008,5,U451 U9087 U4841 U4500 U3008 
U4668,1,U4668 
U4655,7,U2828 U2240 U1266 U3005 U7174 U3165 U4655 
U4656,7,U2828 U2240 U1266 U3005 U7174 U4615 U4656 
U372,3,U683 U8181 U372 
U908,4,U661 U999 U8182 U908 
U7964,8,U2828 U2240 U1266 U3005 U7174 U4615 U4664 U7964 
U1796,3,U2624 U3245 U1796 
U1795,2,U2624 U1795 
U8198,4,U7179 U5042 U4618 U8198 
U8196,2,U8195 U8196 
U898,7,U728 U3299 U529 U905 U8187 U4666 U898 
U899,6,U8011 U3122 U8194 U529 U905 U899 
U5173,1,U5173 
U9388,4,U1463 U7993 U4667 U9388 
U749,7,U1463 U7993 U4667 U8177 U8179 U8180 U749 
U8178,3,U4411 U4269 U8178 
U909,4,U451 U9087 U4841 U909 
U8199,4,U3557 U6206 U1675 U8199 
U11956,7,U1532 U5609 U1531 U1873 U4308 U5320 U11956 
U9708,2,P1_REG3_REG_28_[IL] U9708 
U6205,6,U1532 U5609 U1531 U1873 U4308 U6205 
U6209,4,U4777 U8504 U3142 U6209 
P1_REG2_REG_28_[IL],1,P1_REG2_REG_28_[IL] 
U6207,3,U4777 U3141 U6207 
P1_REG1_REG_28_[IL],1,P1_REG1_REG_28_[IL] 
U6208,4,U4777 U8504 U3143 U6208 
P1_REG0_REG_28_[IL],1,P1_REG0_REG_28_[IL] 
U8326,7,U2828 U2240 U1266 U3005 U7174 U4615 U8326 
U8325,8,U3207 U540 U897 U5304 U2006 U9391 U2410 U8325 
U8324,1,U8324 
U2907,5,U2707 U470 U2786 U2832 U2907 
U8201,7,U2707 U470 U2786 U2832 U7971 U8200 U8201 
U9443,2,U3562 U9443 
U4874[OL],4,U2996 U9442 U4874 U4874[OL] 
U608,3,U2409 U8322 U608 
U8323,4,U3057 U7167 U4616 U8323 
U7166,5,U8510 U8507 U707 U2630 U7166 
U9385,7,U1304 U5792 U541 U2874 U2873 U3020 U9385 
U8133,8,U3057 U7167 U4616 U4631 U1764 U7972 U5301 U8133 
U6210,4,U3557 U6206 U1675 U6210 
U2875,6,U7966 U2668 U3178 U3176 U7967 U2875 
U388,3,U4619 U7968 U388 
U9384,7,U1304 U5792 U541 U2874 U2873 U2962 U9384 
U8321,3,U8172 U2979 U8321 
U913,6,U503 U2797 U642 U3065 U3064 U913 
U3066,2,U5145 U3066 
U914,7,U2671 U4671 U7998 U7999 U4672 U8001 U914 
U5134,6,U7966 U2668 U3178 U3176 U7967 U5134 
U8168,6,U538 U496 U8008 U8009 U4662 U8168 
U3007,5,U451 U9087 U4841 U2994 U3007 
U7984,7,U5610 U4916 U4617 U7179 U5042 U4618 U7984 
U8007,1,U8007 
U4628,8,U2828 U2240 U1266 U3005 U7174 U3165 U7985 U4628 
U2859,5,U1798 U2606 U1823 U2622 U2859 
U2689,8,U4279 U6058 U706 U3230 U3229 U440 U2690 U2689 
U2691,5,U3258 U4214 U6146 U719 U2691 
U912,5,U7991 U3250 U3251 U507 U912 
U2809,5,U3006 U1470 U7986 U4626 U2809 
U3252,1,U3252 
U8167,4,U1460 U711 U1464 U8167 
U3249,2,U4626 U3249 
U995,7,U2742 U7998 U7999 U2671 U4671 U468 U995 
U2724,6,U7966 U2668 U3178 U3176 U7967 U2724 
U371,4,U1460 U711 U1464 U371 
U917,6,U7991 U3250 U3251 U7995 U7996 U917 
U916,5,U538 U496 U8008 U8009 U916 
U659,5,U503 U2797 U641 U3062 U659 
U3115,3,U8408 U5146 U3115 
U3063,3,U5145 U3116 U3063 
U918,7,U2742 U7998 U7999 U2671 U4671 U468 U918 
U8166,4,U661 U546 U2883 U8166 
U2884,5,U3006 U1470 U3353 U3352 U2884 
U1377,6,U661 U999 U7987 U4661 U910 U1377 
U8170,3,U1274 U1649 U8170 
U6215,4,U4777 U8504 U3142 U6215 
P1_REG2_REG_29_[IL],1,P1_REG2_REG_29_[IL] 
U6213,3,U4777 U3141 U6213 
P1_REG1_REG_29_[IL],1,P1_REG1_REG_29_[IL] 
U6214,4,U4777 U8504 U3143 U6214 
P1_REG0_REG_29_[IL],1,P1_REG0_REG_29_[IL] 
U8171,4,U5610 U4916 U4617 U8171 
U8169,7,U3057 U7167 U4616 U8015 U1764 U7988 U8169 
U9441,2,U3562 U9441 
U4873[OL],5,U1370 U863 U9440 U4873 U4873[OL] 
U9265,6,U8022 U5139 U987 U5140 U8028 U9265 
U9263,2,U1452 U9263 
U9262,6,U775 U9126 U3195 U645 U3079 U9262 
U3080,5,U8510 U8507 U707 U3081 U3080 
U626,5,U775 U9126 U3195 U9260 U626 
U3026,3,U1274 U1649 U3026 
U8021,8,U2671 U4671 U7998 U7999 U4672 U8001 U996 U8021 
U988,5,U661 U999 U7987 U4661 U988 
U8024,4,U683 U989 U8019 U8024 
U8018,3,U3006 U1470 U8018 
U8023,8,U1463 U7994 U1460 U711 U1464 U8003 U8020 U8023 
U8017,3,U1463 U8016 U8017 
U990,6,U7991 U3250 U3251 U7995 U7996 U990 
U8027,2,U4624 U8027 
U8026,8,U4262 U2530 U2531 U4268 U4306 U5332 U4411 U8026 
U3348,6,U3057 U7167 U745 U4616 U3349 U3348 
U8025,5,U538 U543 U439 U1469 U8025 
U3101,7,U2484 U554 U5421 U2895 U1514 U6161 U3101 
U542,1,U542 
U3100,6,U3006 U1470 U7986 U992 U5138 U3100 
U1728,6,U3057 U7167 U1764 U3109 U5137 U1728 
U9264,5,U1394 U8002 U8004 U8005 U9264 
U993,8,U2671 U4671 U7998 U7999 U4672 U8001 U996 U993 
U994,8,U2963 U1460 U711 U1464 U8003 U1463 U7994 U994 
U1821,5,U3057 U7167 U4616 U4631 U1821 
U1822,7,U4262 U2530 U2532 U2543 U2642 U1517 U1822 
U8320,6,U775 U9126 U3195 U645 U3079 U8320 
U8319,4,U2979 U3030 U8032 U8319 
U3090,6,U775 U9126 U3195 U593 U2959 U3090 
U2960,5,U8510 U8507 U707 U3081 U2960 
U655,2,U3042 U655 
U7969,5,U3207 U540 U489 U1003 U7969 
U7970,7,U1304 U5792 U541 U2874 U2873 U3020 U7970 
U2976,5,U1002 U8029 U986 U5147 U2976 
U8030,3,U8014 U3640 U8030 
U10644,7,U4263 U5975 U8507 U4775 U8508 U2345 U10644 
U8013,8,U4263 U5975 U8510 U4776 U8507 U4775 U3305 U8013 
U6171,4,U4777 U8504 U3143 U6171 
P1_REG0_REG_30_[IL],1,P1_REG0_REG_30_[IL] 
U6172,4,U4777 U8504 U3142 U6172 
P1_REG2_REG_30_[IL],1,P1_REG2_REG_30_[IL] 
U6170,3,U4777 U3141 U6170 
P1_REG1_REG_30_[IL],1,P1_REG1_REG_30_[IL] 
U7980,7,U503 U2797 U642 U3065 U3064 U4660 U7980 
U8012,5,U538 U543 U439 U1469 U8012 
U8031,4,U3557 U6206 U1675 U8031 
U997,5,U7991 U3250 U3251 U507 U997 
U985,8,U661 U999 U555 U998 U2963 U1452 U3078 U985 
U2897,4,U3006 U1470 U7986 U2897 
U636,2,U5294 U636 
U9439,2,U3562 U9439 
U4872[OL],3,U9438 U4872 U4872[OL] 
U864,8,U649 U9377 U2979 U3030 U9376 U2408 U8317 U864 
U8318,8,U5252 U2937 U8994 U2995 U9288 U4847 U3166 U8318 
U8159,4,U8510 U8507 U707 U8159 
U6168,4,U4777 U8504 U3143 U6168 
P1_REG0_REG_31_[IL],1,P1_REG0_REG_31_[IL] 
U6169,4,U4777 U8504 U3142 U6169 
P1_REG2_REG_31_[IL],1,P1_REG2_REG_31_[IL] 
U6167,3,U4777 U3141 U6167 
P1_REG1_REG_31_[IL],1,P1_REG1_REG_31_[IL] 
U9437,2,U3562 U9437 
U4871[OL],2,U4871 U4871[OL] 
U9436,8,U649 U9372 U8161 U9371 U9373 U8314 U8316 U9436 
U5184,8,U5252 U8997 U802 U3117 U361 U1762 U8315 U5184 
U360,4,U8510 U8507 U707 U360 
U355,4,U8510 U8507 U707 U355 
U9435,2,U3562 U9435 
U9893[OL],8,U3563 U6834 U3685 U2235 U12237 U12236 U9893 U9893[OL] 
U9892[OL],4,U2231 U12235 U9892 U9892[OL] 
U12234,2,U3563 U12234 
U9891[OL],5,U1705 U2228 U12233 U9891 U9891[OL] 
U12232,2,U3563 U12232 
U9890[OL],5,U1616 U2224 U12231 U9890 U9890[OL] 
U12230,2,U3563 U12230 
U9889[OL],3,U12229 U9889 U9889[OL] 
U12228,2,U3563 U12228 
U9888[OL],6,U4957 U1660 U2217 U12227 U9888 U9888[OL] 
U12226,2,U3563 U12226 
U9887[OL],5,U9799 U2213 U12225 U9887 U9887[OL] 
U12224,2,U3563 U12224 
U9886[OL],5,U9798 U2209 U12223 U9886 U9886[OL] 
U12222,2,U3563 U12222 
U9885[OL],8,U2206 U11280 U9969 U1610 U2205 U12221 U9885 U9885[OL] 
U12220,2,U3563 U12220 
U9884[OL],4,U2203 U12219 U9884 U9884[OL] 
U12218,2,U3563 U12218 
U9883[OL],5,U9797 U2200 U12217 U9883 U9883[OL] 
U12216,2,U3563 U12216 
U9882[OL],6,U9968 U1707 U2196 U12215 U9882 U9882[OL] 
U12214,2,U3563 U12214 
U9881[OL],5,U9796 U2193 U12213 U9881 U9881[OL] 
U12212,2,U3563 U12212 
U9880[OL],7,U9966 U9795 U2191 U2190 U12211 U9880 U9880[OL] 
U12210,2,U3563 U12210 
U9879[OL],2,U9879 U9879[OL] 
U12209,8,U4960 U1281 U3409 U1882 U6063 U1708 U2186 U12209 
U12208,2,U3563 U12208 
U9878[OL],5,U1549 U2183 U12207 U9878 U9878[OL] 
U12206,2,U3563 U12206 
U9877[OL],6,U4964 U1661 U2179 U12205 U9877 U9877[OL] 
U12204,2,U3563 U12204 
U9876[OL],5,U3412 U2175 U12203 U9876 U9876[OL] 
U12202,2,U3563 U12202 
U9875[OL],5,U9794 U2172 U12201 U9875 U9875[OL] 
U12200,2,U3563 U12200 
U9874[OL],5,U1709 U2169 U12199 U9874 U9874[OL] 
U12198,2,U3563 U12198 
U9873[OL],6,U9963 U9793 U2166 U12197 U9873 U9873[OL] 
U12196,2,U3563 U12196 
U9872[OL],5,U9792 U2164 U12195 U9872 U9872[OL] 
U12194,2,U3563 U12194 
U4870[OL],7,U1371 U1454 U384 U383 U9434 U4870 U4870[OL] 
U9433,2,U3563 U9433 
U4869[OL],2,U4869 U4869[OL] 
U9432,8,U9409 U8286 U8287 U5179 U4681 U519 U518 U9432 
U9431,2,U3563 U9431 
U4868[OL],4,U2162 U9430 U4868 U4868[OL] 
U9429,2,U3563 U9429 
U4867[OL],4,U2865 U9428 U4867 U4867[OL] 
U9427,2,U3563 U9427 
U4866[OL],5,U1456 U2952 U9426 U4866 U4866[OL] 
U9425,2,U3563 U9425 
U4865[OL],6,U1457 U610 U609 U9424 U4865 U4865[OL] 
U9423,2,U3563 U9423 
U4864[OL],4,U2996 U9422 U4864 U4864[OL] 
U9421,2,U3563 U9421 
U4863[OL],5,U1370 U863 U9420 U4863 U4863[OL] 
U9419,2,U3563 U9419 
U4862[OL],3,U9418 U4862 U4862[OL] 
U9417,2,U3563 U9417 
U4861[OL],2,U4861 U4861[OL] 
U9416,8,U649 U9372 U8161 U9371 U9373 U8314 U8316 U9416 
U9415,2,U3563 U9415 
U1647[OL],2,U1647 U1647[OL] 
U8313,8,U10626 U6219 U3941 U6220 U1501 U1502 U8312 U8313 
U5331,5,U2514 U2543 U4292 U6125 U5331 
U12193,6,U10626 U6219 U3941 U6220 U3685 U12193 
U12192,4,U10626 U6219 U3941 U12192 
U11331,6,U10626 U6219 U3941 U6220 U2359 U11331 
U2550,2,U4395 U2550 
U11330,6,U10626 U6219 U3941 U1710 U3360 U11330 
U3683[OL],4,U12191 U9970 U3683 U3683[OL] 
U8311,7,U10626 U6219 U3941 U6220 U1501 U6728 U8311 
U12190,4,U10626 U6219 U3941 U12190 
U11327,6,U10626 U6219 U3941 U1710 U3360 U11327 
U11326,7,U10626 U6219 U3941 U6220 U1502 U6695 U11326 
U11328,8,U10626 U6219 U3941 U6220 U2359 U2540 U4713 U11328 
U3687[OL],6,U1705 U12189 U11324 U5183 U3687 U3687[OL] 
U8310,7,U10626 U6219 U3941 U6220 U1501 U6728 U8310 
U8309,7,U10626 U6219 U3941 U6220 U1502 U6695 U8309 
U12188,4,U10626 U6219 U3941 U12188 
U11323,6,U10626 U6219 U3941 U1710 U3360 U11323 
U1719[OL],6,U1616 U12187 U11321 U5029 U1719 U1719[OL] 
U12186,4,U10626 U6219 U3941 U12186 
U6791,7,U10626 U6219 U3941 U6220 U1501 U6728 U6791 
U11319,8,U10626 U6219 U3941 U6220 U1502 U6695 U4714 U11319 
U11320,6,U10626 U6219 U3941 U1710 U3360 U11320 
U9484[OL],2,U9484 U9484[OL] 
U12185,6,U3403 U3541 U2314 U11312 U9800 U12185 
U12184,4,U10626 U6219 U3941 U12184 
U3688,4,U6753 U2314 U11315 U3688 
U6754,7,U10626 U6219 U3941 U6220 U1501 U6728 U6754 
U11314,6,U10626 U6219 U3941 U1710 U3360 U11314 
U9481[OL],5,U4957 U1660 U12182 U9481 U9481[OL] 
U12181,4,U10626 U6219 U3941 U12181 
U3690,6,U11310 U8541 U8540 U2313 U11311 U3690 
U6763,7,U10626 U6219 U3941 U6220 U1501 U6728 U6763 
U11309,6,U10626 U6219 U3941 U1710 U3360 U11309 
U9491[OL],4,U9799 U12179 U9491 U9491[OL] 
U12178,4,U10626 U6219 U3941 U12178 
U3695,6,U11301 U8639 U8638 U2312 U11303 U3695 
U11302,6,U10626 U6219 U3941 U1710 U3360 U11302 
U6733,7,U10626 U6219 U3941 U6220 U1501 U6728 U6733 
U1720[OL],4,U9798 U12177 U1720 U1720[OL] 
U12176,4,U10626 U6219 U3941 U12176 
U11294,6,U5524 U8544 U2737 U8543 U2311 U11294 
U5032,1,U5032 
U6800,7,U10626 U6219 U3941 U6220 U1501 U6728 U6800 
U11293,6,U10626 U6219 U3941 U1710 U3360 U11293 
U6799,1,U6799 
U9476[OL],8,U11280 U9969 U1610 U12173 U11283 U3700 U9476 U9476[OL] 
U12172,4,U10626 U6219 U3941 U12172 
U6785,7,U10626 U6219 U3941 U6220 U1501 U6728 U6785 
U11285,6,U10626 U6219 U3941 U1710 U3360 U11285 
U11284,2,U4717 U11284 
U9485[OL],2,U9485 U9485[OL] 
U12170,6,U3623 U12168 U11266 U3533 U1706 U12170 
U12169,4,U10626 U6219 U3941 U12169 
U1608,3,U2309 U11270 U1608 
U11269,6,U10626 U6219 U3941 U1710 U3360 U11269 
U1212,1,U1212 
U6750,7,U10626 U6219 U3941 U6220 U1501 U6728 U6750 
U9473[OL],4,U9797 U12167 U9473 U9473[OL] 
U12166,4,U10626 U6219 U3941 U12166 
U3584,5,U2023 U6126 U2257 U11262 U3584 
U11261,6,U10626 U6219 U3941 U1710 U3360 U11261 
U6792,8,U10626 U6219 U3941 U6220 U1501 U6728 U4160 U6792 
U11260,4,U4389 U5681 U2308 U11260 
U1718[OL],5,U9968 U1707 U12165 U1718 U1718[OL] 
U12164,4,U10626 U6219 U3941 U12164 
U6738,4,U4389 U6737 U1506 U6738 
U5018,1,U5018 
U6739,8,U10626 U6219 U3941 U6220 U1501 U6728 U4158 U6739 
U11250,6,U10626 U6219 U3941 U1710 U3360 U11250 
U11251,3,U8562 U2307 U11251 
U9478[OL],4,U9796 U12162 U9478 U9478[OL] 
U12161,4,U10626 U6219 U3941 U12161 
U3711,8,U5599 U8564 U4168 U5587 U8563 U2306 U11245 U3711 
U11244,6,U10626 U6219 U3941 U1710 U3360 U11244 
U6769,1,U6769 
U11243,6,U1506 U6689 U8961 U8960 U4718 U11243 
U9487[OL],6,U9966 U9795 U12159 U1618 U9487 U9487[OL] 
U12158,4,U10626 U6219 U3941 U12158 
U11231,8,U4168 U5587 U6042 U1624 U6043 U3971 U2258 U11231 
