NODE,PI?,PO?,NODE DELAY,NODE LABEL,CLUSTER SIZE,CLUSTER CONTENTS
U9523,N,N,1,16,8,U9523 U3764 U5722 U11972 U8372 U8371 U1896 U6628 
P1_REG1_REG_28_[IL],Y,N,0,0,1,P1_REG1_REG_28_[IL] 
U9522,N,N,1,16,8,U9522 U3765 U5722 U11972 U8372 U8371 U1896 U6628 
P1_REG2_REG_28_[IL],Y,N,0,0,1,P1_REG2_REG_28_[IL] 
U9521,N,N,1,16,8,U9521 U3763 U5722 U11972 U8372 U8371 U1896 U6628 
U13768,N,N,1,22,8,U13768 U15465 U13376 U13787 U913 U1887 U8581 U1890 
P1_REG3_REG_28_[IL],Y,N,0,0,1,P1_REG3_REG_28_[IL] 
U2697,N,N,1,23,8,U2697 U13768 U15465 U13376 U13787 U913 U1887 U8581 
U17374,N,N,1,23,8,U17374 U13768 U15465 U13376 U13787 U913 U1887 U8581 
U9519,N,N,1,24,8,U9519 U17374 U2697 U13768 U15465 U13376 U13787 U913 
U9520,N,N,1,26,8,U9520 U9519 U17374 U2697 U13768 U15465 U13376 U13787 
U4817,N,N,1,28,8,U4817 U9520 U9519 U17374 U2697 U13768 U15465 U13376 
U11193,N,N,1,30,8,U11193 U4817 U9520 U9519 U17374 U2697 U13768 U15465 
U1161,N,N,1,50,8,U1161 U11129 U9709 U830 U4059 U4130 U7096 U6149 
U11184,N,N,1,50,8,U11184 U764 U9048 U1871 U848 U4116 U4117 U3704 
U11185,N,N,1,51,8,U11185 U11184 U764 U9048 U1871 U848 U4116 U4117 
U11186,N,N,1,54,8,U11186 U11185 U11184 U1161 U11129 U764 U9048 U9709 
U11188,N,N,1,55,8,U11188 U11186 U11185 U11184 U1161 U11129 U764 U9048 
U11166,N,N,1,42,8,U11166 U9704 U5833 U9060 U3992 U1043 U6979 U9750 
U11167,N,N,1,44,8,U11167 U11166 U9704 U6144 U5833 U9060 U3992 U4174 
U1168,N,N,1,48,8,U1168 U6159 U1872 U789 U1874 U3690 U11125 U6143 
U6152,N,N,1,49,8,U6152 U1168 U6159 U1872 U789 U1874 U3690 U11125 
U11187,N,N,1,50,8,U11187 U6152 U1168 U6159 U1872 U789 U1874 U3690 
U1160,N,N,1,52,8,U1160 U11187 U6152 U1168 U6159 U1872 U789 U1874 
U11189,N,N,1,56,8,U11189 U11188 U11186 U11185 U11184 U1160 U1161 U11129 
U1157,N,N,1,57,8,U1157 U11189 U11188 U11186 U11185 U11184 U1160 U1161 
U6166,N,N,1,60,8,U6166 U1157 U11189 U11188 U11186 U12772 U11379 U11383 
U3798,N,N,1,62,8,U3798 U6166 U1157 U11189 U11188 U11186 U12772 U11379 
U12809,N,N,1,63,8,U12809 U3798 U6166 U1157 U11189 U11188 U11186 U12772 
U12808,N,N,1,28,8,U12808 U4705 U15448 U2096 U15447 U3208 U1756 U17355 
U6507,N,N,1,64,8,U6507 U12809 U3798 U6166 U1157 U11189 U11188 U11186 
U6507[OL],N,Y,1,65,8,U6507[OL] U6507 U12809 U3798 U6166 U1157 U11189 U11188 
U492,N,N,1,46,8,U492 U11106 U3627 U9538 U3255 U1479 U12177 U9139 
U11176,N,N,1,50,8,U11176 U2050 U820 U1871 U848 U4116 U492 U11106 
U6154,N,N,1,46,8,U6154 U5944 U3255 U9068 U6153 U9081 U4003 U9079 
U11108,N,N,1,48,8,U11108 U6154 U5944 U3255 U11106 U3627 U9538 U9068 
U3336,N,N,1,49,8,U3336 U11108 U6154 U5944 U3255 U11106 U11107 U3627 
U6107,N,N,1,42,8,U6107 U12714 U12713 U12182 U12181 U6989 U4102 U1033 
U4320,N,N,1,28,8,U4320 U9520 U9519 U17374 U2697 U13768 U15465 U13376 
U10946,N,N,1,43,8,U10946 U6107 U12714 U12713 U12182 U12181 U6989 U4102 
U9525,N,N,1,16,8,U9525 U3781 U957 U3604 U6959 U3610 U629 U620 
U9524,N,N,1,39,8,U9524 U12182 U12181 U6989 U4102 U1033 U842 U6532 
U6150,N,N,1,40,8,U6150 U9524 U12182 U12181 U6989 U4102 U1033 U842 
U10947,N,N,1,42,8,U10947 U6150 U9524 U12182 U12181 U6989 U4102 U1033 
U7046,N,N,1,45,8,U7046 U10946 U6107 U10947 U12714 U12713 U12182 U6150 
U960,N,N,1,52,8,U960 U11176 U3336 U11108 U2050 U820 U1871 U6154 
U10948,N,N,1,46,8,U10948 U7046 U10946 U6107 U10947 U12714 U12713 U12182 
U7047,N,N,1,52,8,U7047 U11176 U3336 U11108 U2050 U820 U1871 U6154 
U12771,N,N,1,53,8,U12771 U7047 U11176 U3336 U11108 U2050 U820 U1871 
U1139,N,N,1,55,8,U1139 U12771 U7047 U960 U11176 U3336 U11108 U2050 
U11286,N,N,1,42,8,U11286 U6150 U9524 U12182 U12181 U6989 U4102 U1033 
U794,N,N,1,47,8,U794 U4355 U742 U5817 U4322 U5765 U8695 U5763 
U6139,N,N,1,47,8,U6139 U4355 U742 U5817 U4322 U5765 U8695 U3627 
U11175,N,N,1,48,8,U11175 U6139 U4355 U742 U5817 U4322 U5765 U8695 
U3337,N,N,1,50,8,U3337 U11175 U6139 U794 U4355 U742 U5817 U4322 
U11287,N,N,1,51,8,U11287 U3337 U11175 U6139 U794 U4355 U742 U5817 
U3813,N,N,1,56,8,U3813 U1139 U12771 U7047 U960 U11176 U3336 U11108 
U6142,N,N,1,46,8,U6142 U10942 U6136 U9538 U1479 U12177 U9139 U9138 
U7120,N,N,1,47,8,U7120 U6142 U10942 U6136 U9538 U1479 U12177 U9139 
U11147,N,N,1,49,8,U11147 U1802 U887 U1489 U839 U7068 U9003 U3893 
U11148,N,N,1,50,8,U11148 U11147 U1802 U887 U1489 U839 U7068 U9003 
U11149,N,N,1,52,8,U11149 U11148 U11147 U1802 U887 U1489 U839 U7068 
U11143,N,N,1,46,8,U11143 U10942 U6136 U9538 U1479 U12177 U9139 U9509 
U3254,N,N,1,48,8,U3254 U11143 U10942 U10943 U6136 U9538 U1479 U3627 
U1170,N,N,1,54,8,U1170 U11149 U11148 U11147 U1802 U887 U1489 U839 
U11115,N,N,1,48,8,U11115 U11114 U6147 U11113 U9511 U11106 U6153 U9068 
U4321,N,N,1,50,8,U4321 U11115 U11114 U6147 U11113 U9511 U11106 U6153 
U3256,N,N,1,48,8,U3256 U4130 U11106 U7096 U6149 U3627 U9538 U9068 
U11161,N,N,1,50,8,U11161 U3256 U764 U9048 U1871 U848 U4116 U4130 
U11162,N,N,1,53,8,U11162 U11161 U4321 U3256 U11115 U11114 U6147 U11113 
U11163,N,N,1,54,8,U11163 U11162 U11161 U4321 U3256 U11115 U11114 U6147 
U11164,N,N,1,56,8,U11164 U11163 U11162 U1170 U11149 U11161 U4321 U11148 
U12766,N,N,1,57,8,U12766 U11164 U11163 U11162 U1170 U11149 U11161 U4321 
U6151,N,N,1,54,8,U6151 U11149 U11148 U11147 U1802 U887 U1489 U839 
U11171,N,N,1,55,8,U11171 U6151 U11149 U11148 U11147 U1802 U887 U1489 
U11122,N,N,1,46,8,U11122 U10943 U3627 U9538 U1479 U12177 U9139 U9138 
U6145,N,N,1,48,8,U6145 U11122 U10943 U10942 U3627 U9538 U1479 U6136 
U1167,N,N,1,51,8,U1167 U1168 U6159 U1872 U789 U1874 U7120 U6142 
U11168,N,N,1,52,8,U11168 U1167 U1168 U6159 U1872 U789 U1874 U6145 
U11170,N,N,1,53,8,U11170 U11168 U1167 U1168 U6159 U1872 U789 U1874 
U11169,N,N,1,53,8,U11169 U11161 U4321 U3256 U11115 U11114 U6147 U11113 
U1166,N,N,1,57,8,U1166 U11171 U6151 U11149 U11169 U11170 U11168 U1167 
U12765,N,N,1,58,8,U12765 U1166 U11171 U6151 U11149 U11169 U11170 U11168 
U11160,N,N,1,52,8,U11160 U11159 U1805 U11127 U6159 U1872 U789 U1874 
U1108,N,N,1,55,8,U1108 U11160 U11159 U1805 U11127 U6159 U1872 U789 
U1169,N,N,1,50,8,U1169 U687 U760 U830 U4059 U9708 U9707 U9701 
U12768,N,N,1,53,8,U12768 U1169 U4321 U687 U760 U830 U11115 U11114 
U11130,N,N,1,51,8,U11130 U6155 U11129 U9709 U830 U4059 U4130 U7096 
U11165,N,N,1,53,8,U11165 U11130 U6155 U11129 U9709 U830 U4321 U4059 
U12767,N,N,1,55,8,U12767 U11165 U11130 U6155 U11129 U9709 U830 U4321 
U11172,N,N,1,57,8,U11172 U12767 U11165 U11130 U12768 U6155 U11129 U9709 
P1_REG1_REG_29_[IL],Y,N,0,0,1,P1_REG1_REG_29_[IL] 
U9752,N,N,1,16,8,U9752 U3765 U5722 U11972 U8372 U8371 U1896 U6628 
P1_REG0_REG_29_[IL],Y,N,0,0,1,P1_REG0_REG_29_[IL] 
U9753,N,N,1,16,8,U9753 U3764 U5722 U11972 U8372 U8371 U1896 U6628 
P1_REG2_REG_29_[IL],Y,N,0,0,1,P1_REG2_REG_29_[IL] 
U9751,N,N,1,16,8,U9751 U3763 U5722 U11972 U8372 U8371 U1896 U6628 
U13411,N,N,1,22,8,U13411 U15465 U13376 U13787 U913 U1887 U8581 U1890 
U1415,N,N,1,23,8,U1415 U13411 U15465 U13376 U13787 U913 U1887 U8581 
U4497,N,N,1,24,8,U4497 U1415 U13411 U15465 U13376 U13787 U913 U1887 
U11173,N,N,1,25,8,U11173 U4497 U1415 U13411 U15465 U13376 U13787 U913 
U11174,N,N,1,28,8,U11174 U4496 U9533 U9532 U9531 U15465 U13376 U17371 
U6898,N,N,1,29,8,U6898 U11174 U4496 U9533 U9532 U9531 U15465 U13376 
U1799,N,N,1,60,8,U1799 U12765 U1166 U11172 U11171 U6151 U12766 U11164 
U3812,N,N,1,62,8,U3812 U1799 U12765 U1166 U11172 U11171 U6151 U12766 
U12807,N,N,1,63,8,U12807 U3812 U1799 U12765 U1166 U11172 U11171 U6151 
U12806,N,N,1,28,8,U12806 U4705 U15448 U2096 U15447 U3208 U1756 U17355 
U6506,N,N,1,64,8,U6506 U12807 U3812 U1799 U12765 U1166 U11172 U11171 
U6506[OL],N,Y,1,65,8,U6506[OL] U6506 U12807 U3812 U1799 U12765 U1166 U11172 
U10950,N,N,1,16,8,U10950 U3781 U957 U3604 U6959 U3610 U629 U620 
U12171,N,N,1,39,8,U12171 U6986 U9135 U7390 U4102 U842 U6532 U1653 
U12170,N,N,1,39,8,U12170 U3620 U9135 U7390 U4102 U842 U6532 U1653 
U12172,N,N,1,41,8,U12172 U12170 U12171 U3620 U6986 U9135 U7390 U4102 
U11394,N,N,1,43,8,U11394 U12172 U12170 U12171 U3620 U6986 U9135 U7390 
U9136,N,N,1,44,8,U9136 U11394 U12172 U12170 U12171 U6988 U3620 U6986 
U10949,N,N,1,46,8,U10949 U9136 U11394 U12172 U12170 U12171 U6988 U3620 
U7042,N,N,1,47,8,U7042 U10949 U9136 U11394 U12172 U12170 U12171 U6988 
U2485,N,N,1,48,8,U2485 U7042 U10949 U9136 U11394 U12172 U12170 U12171 
U6103,N,N,1,45,8,U6103 U964 U3836 U6988 U1035 U3620 U1034 U6986 
U7119,N,N,1,47,8,U7119 U6103 U964 U3836 U6988 U1035 U3620 U1034 
U12720,N,N,1,48,8,U12720 U7119 U6103 U964 U3836 U6988 U1035 U3620 
U6480,N,N,1,51,8,U6480 U12720 U7119 U2485 U7042 U10949 U6103 U9136 
U12721,N,N,1,52,8,U12721 U6480 U12720 U7119 U2485 U7042 U10949 U6103 
U1171,N,N,1,43,8,U1171 U6107 U12714 U12713 U12182 U12181 U6989 U4102 
U455,N,N,1,42,8,U455 U12714 U12713 U12182 U12181 U6989 U4102 U1033 
U1174,N,N,1,47,8,U1174 U6142 U10942 U6136 U9538 U1479 U12177 U9139 
U6146,N,N,1,43,8,U6146 U6107 U12714 U12713 U12182 U12181 U6989 U4102 
U10945,N,N,1,43,8,U10945 U6107 U12714 U12713 U12182 U12181 U6989 U4102 
U2392,N,N,1,45,8,U2392 U10945 U6107 U12714 U12713 U12182 U12181 U6989 
U2391,N,N,1,49,8,U2391 U6145 U11122 U10943 U10942 U3627 U9538 U1479 
U493,N,N,1,51,8,U493 U2391 U6145 U11122 U10943 U1174 U6142 U10942 
U3549,N,N,1,50,8,U3549 U1805 U11127 U6159 U1872 U789 U1874 U3690 
U11134,N,N,1,54,8,U11134 U493 U3549 U2391 U6145 U1805 U11127 U6159 
U11135,N,N,1,55,8,U11135 U11134 U493 U3549 U2391 U6145 U1805 U11127 
U9526,N,N,1,42,8,U9526 U6150 U9524 U12182 U12181 U6989 U4102 U1033 
U11119,N,N,1,43,8,U11119 U9526 U6150 U9524 U12182 U12181 U6989 U4102 
U11116,N,N,1,40,8,U11116 U6148 U5828 U8791 U5973 U5826 U8701 U3905 
U11117,N,N,1,49,8,U11117 U3256 U4130 U11106 U7096 U6149 U3627 U9538 
U11118,N,N,1,52,8,U11118 U4321 U11117 U3256 U11115 U11114 U6147 U11113 
U11120,N,N,1,54,8,U11120 U11118 U4321 U11117 U3256 U11115 U11114 U6147 
U11112,N,N,1,43,8,U11112 U9526 U6150 U9524 U12182 U12181 U6989 U4102 
U1175,N,N,1,49,8,U1175 U3256 U4130 U11106 U7096 U6149 U1871 U3627 
U1803,N,N,1,55,8,U1803 U11120 U11118 U4321 U11117 U3256 U11115 U11114 
U11121,N,N,1,56,8,U11121 U1803 U11120 U11118 U4321 U11117 U3256 U11115 
U11137,N,N,1,57,8,U11137 U11121 U1803 U11120 U11118 U4321 U11117 U3256 
U730,N,N,1,53,8,U730 U11130 U6155 U11129 U9709 U830 U4321 U4059 
U3820,N,N,1,43,8,U3820 U10947 U6150 U9524 U12182 U12181 U6989 U4102 
U3819,N,N,1,46,8,U3819 U3820 U10947 U10946 U6107 U6150 U9524 U12714 
U3818,N,N,1,55,8,U3818 U730 U11130 U6155 U11129 U9709 U830 U4321 
U11136,N,N,1,56,8,U11136 U3818 U730 U11130 U6155 U11129 U9709 U830 
U11138,N,N,1,59,8,U11138 U11137 U11121 U1803 U11120 U11136 U3818 U11118 
U12757,N,N,1,61,8,U12757 U11138 U11137 U11121 U1803 U11120 U11136 U3818 
U11132,N,N,1,56,8,U11132 U1803 U11120 U11118 U4321 U11117 U3256 U11115 
U1172,N,N,1,54,8,U1172 U493 U3549 U2391 U6145 U1805 U11127 U6159 
U3806,N,N,1,45,8,U3806 U10946 U6107 U12714 U12713 U12182 U12181 U6989 
U3805,N,N,1,51,8,U3805 U4321 U11115 U11114 U6147 U11113 U9511 U11106 
U725,N,N,1,51,8,U725 U6155 U11129 U9709 U830 U4059 U4130 U7096 
U1804,N,N,1,54,8,U1804 U725 U3805 U4321 U6155 U11129 U9709 U830 
U11131,N,N,1,56,8,U11131 U1804 U725 U3805 U4321 U6155 U11129 U9709 
U11133,N,N,1,58,8,U11133 U11131 U11132 U1803 U11120 U1804 U11118 U1172 
U12756,N,N,1,59,8,U12756 U11133 U11131 U11132 U1803 U11120 U1804 U11118 
U11154,N,N,1,30,8,U11154 U4817 U9520 U9519 U17374 U2697 U13768 U15465 
U11139,N,N,1,42,8,U11139 U6150 U9524 U12182 U12181 U6989 U4102 U1033 
U11339,N,N,1,55,8,U11339 U6151 U11149 U11148 U11147 U1802 U887 U1489 
U12759,N,N,1,56,8,U12759 U11339 U6151 U11149 U11148 U11147 U12721 U6480 
U11144,N,N,1,52,8,U11144 U1920 U894 U1801 U849 U5822 U9020 U7068 
U11145,N,N,1,54,8,U11145 U11144 U1920 U894 U1801 U849 U5822 U9020 
U11146,N,N,1,55,8,U11146 U11145 U11144 U1920 U894 U1801 U849 U5822 
U11340,N,N,1,56,8,U11340 U11146 U11145 U11144 U1920 U894 U1801 U849 
U12758,N,N,1,57,8,U12758 U11340 U11146 U11145 U11144 U1920 U894 U1801 
U11153,N,N,1,60,8,U11153 U12758 U11340 U11146 U11145 U11144 U12759 U11339 
U15937,N,N,1,20,8,U15937 U3304 U8552 U5752 U6398 U3843 U8383 U5720 
U11150,N,N,1,19,8,U11150 U8552 U5752 U6398 U3843 U3897 U957 U8383 
U11151,N,N,1,21,8,U11151 U15937 U3304 U8552 U5752 U11150 U6398 U3843 
P1_REG1_REG_30_[IL],Y,N,0,0,1,P1_REG1_REG_30_[IL] 
U9714,N,N,1,16,8,U9714 U3765 U5722 U11972 U8372 U8371 U1896 U6628 
P1_REG0_REG_30_[IL],Y,N,0,0,1,P1_REG0_REG_30_[IL] 
U9715,N,N,1,16,8,U9715 U3764 U5722 U11972 U8372 U8371 U1896 U6628 
P1_REG2_REG_30_[IL],Y,N,0,0,1,P1_REG2_REG_30_[IL] 
U9713,N,N,1,16,8,U9713 U3763 U5722 U11972 U8372 U8371 U1896 U6628 
U6137,N,N,1,17,8,U6137 U9713 U9715 U9714 U3763 U3765 U3764 U5722 
U11152,N,N,1,23,8,U11152 U11151 U15937 U3304 U8552 U5752 U11150 U6398 
U1800,N,N,1,63,8,U1800 U12757 U11153 U11138 U12756 U11133 U11137 U11121 
U3385,N,N,1,28,8,U3385 U4705 U15448 U2096 U15447 U3208 U1756 U17355 
U4360,N,N,1,48,8,U4360 U6139 U4355 U742 U5817 U4322 U5765 U8695 
U961,N,N,1,50,8,U961 U4360 U6139 U4355 U742 U10949 U5817 U4322 
U12764,N,N,1,49,8,U12764 U7119 U794 U6103 U4355 U742 U964 U3836 
U3383,N,N,1,52,8,U3383 U961 U12764 U4360 U6139 U7119 U794 U4355 
U11285,N,N,1,53,8,U11285 U3383 U961 U12764 U4360 U6139 U7119 U794 
U11284,N,N,1,48,8,U11284 U7119 U6103 U964 U3836 U6988 U1035 U3620 
U6905,N,N,1,54,8,U6905 U11285 U3383 U961 U12764 U4360 U6139 U7119 
U11109,N,N,1,50,8,U11109 U2050 U820 U1871 U848 U4116 U492 U11106 
U572,N,N,1,52,8,U572 U11109 U3336 U11108 U2050 U820 U1871 U6154 
U3500,N,N,1,46,8,U3500 U3820 U10947 U10946 U6107 U6150 U9524 U12714 
U3499,N,N,1,53,8,U3499 U572 U11109 U3336 U11108 U2050 U820 U1871 
U627,N,N,1,55,8,U627 U3499 U572 U11109 U6480 U3336 U11108 U2050 
U11110,N,N,1,52,8,U11110 U11109 U3336 U11108 U2050 U820 U1871 U6154 
U11111,N,N,1,53,8,U11111 U11110 U11109 U3336 U11108 U2050 U820 U1871 
U786,N,N,1,55,8,U786 U11111 U11110 U11109 U12721 U6480 U3336 U11108 
U805,N,N,1,58,8,U805 U786 U627 U11111 U11110 U3499 U572 U6905 
U592,N,N,1,64,8,U592 U1800 U12757 U11153 U11138 U12756 U11133 U11137 
U3539,N,N,1,30,8,U3539 U3385 U8858 U4705 U15448 U2096 U15447 U3208 
U3538,N,N,1,65,8,U3538 U592 U1800 U12757 U11153 U11138 U12756 U11133 
U3538[OL],N,Y,1,66,8,U3538[OL] U3538 U592 U1800 U12757 U11153 U11138 U12756 
U6102,N,N,1,44,8,U6102 U12078 U12077 U1505 U7396 U8798 U1912 U1652 
U7052,N,N,1,45,8,U7052 U6102 U12078 U12077 U1505 U7396 U8798 U1912 
U11283,N,N,1,46,8,U11283 U7052 U6102 U12078 U12077 U1505 U7396 U8798 
U9085,N,N,1,15,8,U9085 U957 U3604 U6959 U3610 U629 U620 U11957 
P1_REG1_REG_31_[IL],Y,N,0,0,1,P1_REG1_REG_31_[IL] 
U9083,N,N,1,16,8,U9083 U3765 U5722 U11972 U8372 U8371 U1896 U6628 
P1_REG0_REG_31_[IL],Y,N,0,0,1,P1_REG0_REG_31_[IL] 
U9084,N,N,1,16,8,U9084 U3764 U5722 U11972 U8372 U8371 U1896 U6628 
P1_REG2_REG_31_[IL],Y,N,0,0,1,P1_REG2_REG_31_[IL] 
U9082,N,N,1,16,8,U9082 U3763 U5722 U11972 U8372 U8371 U1896 U6628 
U3653,N,N,1,17,8,U3653 U9082 U9084 U9083 U3763 U3765 U3764 U5722 
U3654,N,N,1,19,8,U3654 U3653 U9082 U9084 U9083 U3763 U3765 U3764 
U9086,N,N,1,22,8,U9086 U3654 U3304 U8552 U5752 U3653 U9082 U9084 
U11364,N,N,1,49,8,U11364 U794 U4355 U742 U7052 U6102 U5817 U4322 
U7186,N,N,1,48,8,U7186 U7042 U10949 U9136 U11394 U7052 U6102 U12172 
U7045,N,N,1,50,8,U7045 U4360 U6139 U4355 U742 U5817 U4322 U5765 
U1807,N,N,1,52,8,U1807 U7045 U11364 U4360 U6139 U7186 U7042 U10949 
U1120,N,N,1,53,8,U1120 U1807 U7045 U11364 U4360 U6139 U7186 U7042 
U1121,N,N,1,47,8,U1121 U11283 U7052 U6102 U12078 U12077 U1505 U7396 
U3340,N,N,1,54,8,U3340 U1120 U1807 U7045 U11364 U4360 U6139 U7186 
U12805,N,N,1,55,8,U12805 U3340 U1120 U1807 U7045 U11364 U4360 U6139 
U12804,N,N,1,28,8,U12804 U4705 U15448 U2096 U15447 U3208 U1756 U17355 
U6505,N,N,1,57,8,U6505 U12805 U3340 U1120 U1807 U7045 U11364 U4360 
U6505[OL],N,Y,1,58,8,U6505[OL] U6505 U12805 U3340 U1120 U1807 U7045 U11364 
U3552,N,N,1,47,8,U3552 U12710 U12708 U3253 U11533 U7394 U7393 U11535 
U11280,N,N,1,48,8,U11280 U3552 U12710 U12708 U3253 U11533 U7394 U7393 
U3339,N,N,1,49,8,U3339 U11280 U3552 U12710 U12708 U3253 U11533 U7394 
U11282,N,N,1,50,8,U11282 U3339 U11280 U3552 U12710 U12708 U3253 U11533 
U11104,N,N,1,51,8,U11104 U7045 U4360 U6139 U4355 U742 U5817 U4322 
U6105,N,N,1,47,8,U6105 U12710 U12708 U3253 U11533 U7394 U7393 U11535 
U12755,N,N,1,52,8,U12755 U11104 U7045 U4360 U6139 U4355 U742 U5817 
U12754,N,N,1,51,8,U12754 U7045 U4360 U6139 U4355 U742 U3552 U5817 
U6320,N,N,1,54,8,U6320 U12755 U11104 U7045 U12754 U4360 U6139 U4355 
U11281,N,N,1,55,8,U11281 U6320 U12755 U11104 U7045 U12754 U4360 U6139 
U12803,N,N,1,57,8,U12803 U11281 U6320 U12755 U11104 U7045 U12754 U4360 
U12802,N,N,1,28,8,U12802 U4705 U15448 U2096 U15447 U3208 U1756 U17355 
U6504,N,N,1,58,8,U6504 U12803 U11281 U6320 U12755 U11104 U7045 U12754 
U6504[OL],N,Y,1,59,8,U6504[OL] U6504 U12803 U11281 U6320 U12755 U11104 U7045 
U4706,N,N,1,27,8,U4706 U3208 U1756 U17355 U2096 U15447 U4719 U15446 
U8868,N,N,1,28,8,U8868 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U17711,N,N,1,30,8,U17711 U3094 U8868 U4706 U2054 U9629 U2725 U13449 
U17710,N,N,1,28,8,U17710 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13622,N,N,1,32,8,U13622 U17711 U3094 U8868 U4706 U2054 U9629 U2725 
U13622[OL],N,Y,1,34,8,U13622[OL] U13622 U17711 U3094 U8868 U4706 U2054 U9629 
U17709,N,N,1,33,8,U17709 U3090 U2048 U16182 U6250 U16181 U3091 U12102 
U17708,N,N,1,28,8,U17708 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13621,N,N,1,35,8,U13621 U17709 U3090 U2048 U16182 U6250 U16181 U3091 
U13621[OL],N,Y,1,36,8,U13621[OL] U13621 U17709 U3090 U2048 U16182 U6250 U16181 
U17707,N,N,1,35,8,U17707 U3086 U2051 U16178 U9633 U3087 U17661 U17660 
U17706,N,N,1,28,8,U17706 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13620,N,N,1,36,8,U13620 U17707 U3086 U2051 U16178 U9633 U3087 U17661 
U13620[OL],N,Y,1,37,8,U13620[OL] U13620 U17707 U3086 U2051 U16178 U9633 U3087 
U17705,N,N,1,38,8,U17705 U3082 U13456 U16173 U3117 U2059 U16171 U16172 
U17704,N,N,1,28,8,U17704 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13619,N,N,1,39,8,U13619 U17705 U3082 U13456 U16173 U3117 U2059 U16171 
U13619[OL],N,Y,1,40,8,U13619[OL] U13619 U17705 U3082 U13456 U16173 U3117 U2059 
U17703,N,N,1,41,8,U17703 U3079 U3080 U16193 U13455 U4842 U3231 U17651 
U17702,N,N,1,28,8,U17702 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13618,N,N,1,42,8,U13618 U17703 U3079 U3080 U16193 U13455 U4842 U3231 
U13618[OL],N,Y,1,44,8,U13618[OL] U13618 U17703 U3079 U3080 U16193 U13455 U4842 
U17701,N,N,1,45,8,U17701 U3075 U2211 U16158 U3076 U3230 U2717 U12348 
U17700,N,N,1,28,8,U17700 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13617,N,N,1,46,8,U13617 U17701 U3075 U2211 U16158 U3076 U3230 U2717 
U13617[OL],N,Y,1,47,8,U13617[OL] U13617 U17701 U3075 U2211 U16158 U3076 U3230 
U17699,N,N,1,46,8,U17699 U3072 U13454 U16144 U16143 U16146 U16142 U16145 
U17698,N,N,1,28,8,U17698 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13616,N,N,1,47,8,U13616 U17699 U3072 U13454 U16144 U16143 U16146 U16142 
U13616[OL],N,Y,1,48,8,U13616[OL] U13616 U17699 U3072 U13454 U16144 U16143 U16146 
U17697,N,N,1,42,8,U17697 U3068 U2038 U9644 U12364 U16135 U3229 U8907 
U17696,N,N,1,28,8,U17696 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13615,N,N,1,43,8,U13615 U17697 U3068 U2038 U9644 U12364 U16135 U3229 
U13615[OL],N,Y,1,45,8,U13615[OL] U13615 U17697 U3068 U2038 U9644 U12364 U16135 
U17695,N,N,1,46,8,U17695 U3064 U2212 U4840 U3228 U16128 U16127 U16129 
U17694,N,N,1,28,8,U17694 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13614,N,N,1,47,8,U13614 U17695 U3064 U2212 U4840 U3228 U16128 U16127 
U13614[OL],N,Y,1,48,8,U13614[OL] U13614 U17695 U3064 U2212 U4840 U3228 U16128 
U17693,N,N,1,50,8,U17693 U3060 U2213 U4480 U16116 U4838 U2713 U16103 
U17692,N,N,1,28,8,U17692 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13613,N,N,1,51,8,U13613 U17693 U3060 U2213 U4480 U16116 U4838 U2713 
U13613[OL],N,Y,1,52,8,U13613[OL] U13613 U17693 U3060 U2213 U4480 U16116 U4838 
U17691,N,N,1,53,8,U17691 U3056 U2214 U6715 U9651 U3119 U1003 U1760 
U17690,N,N,1,28,8,U17690 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13612,N,N,1,54,8,U13612 U17691 U3056 U2214 U6715 U9651 U3119 U1003 
U13612[OL],N,Y,1,56,8,U13612[OL] U13612 U17691 U3056 U2214 U6715 U9651 U3119 
U17689,N,N,1,53,8,U17689 U3052 U13453 U2063 U16094 U4823 U16095 U4822 
U17688,N,N,1,28,8,U17688 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13611,N,N,1,54,8,U13611 U17689 U3052 U13453 U2063 U16094 U4823 U16095 
U13611[OL],N,Y,1,55,8,U13611[OL] U13611 U17689 U3052 U13453 U2063 U16094 U4823 
U17687,N,N,1,55,8,U17687 U3048 U2215 U16086 U16085 U17628 U1963 U16083 
U17686,N,N,1,28,8,U17686 U4706 U3208 U1756 U17355 U2096 U15447 U4719 
U13610,N,N,1,56,8,U13610 U17687 U3048 U2215 U16086 U16085 U17628 U1963 
U13610[OL],N,Y,1,58,8,U13610[OL] U13610 U17687 U3048 U2215 U16086 U16085 U17628 
U17685,N,N,1,57,8,U17685 U3044 U13452 U13739 U2060 U2723 U16062 U16061 
