NODE,PI?,PO?,NODE DELAY,NODE LABEL,CLUSTER SIZE,CLUSTER CONTENTS
U844,N,N,1,36,8,U844 U2337 U2645 U2646 U409 U5708 U3345 U8645 
U4933,N,N,1,38,8,U4933 U844 U4934 U5744 U2337 U2645 U5699 U5707 
U3232,N,N,1,44,8,U3232 U3262 U717 U4027 U4282 U4161 U5581 U1317 
U6869,N,N,1,45,8,U6869 U3232 U3262 U717 U4027 U4282 U4161 U5581 
U3975,N,N,1,47,8,U3975 U6869 U3232 U3262 U717 U4027 U4282 U1202 
U12145,N,N,1,48,8,U12145 U3975 U6869 U3232 U3262 U717 U4027 U4282 
U4289,N,N,1,43,8,U4289 U4970 U6114 U6113 U6115 U8411 U6112 U6111 
U6871,N,N,1,44,8,U6871 U4289 U4970 U6114 U6113 U6115 U8411 U6112 
U4211,N,N,1,44,8,U4211 U3262 U717 U4027 U4282 U4161 U5581 U1317 
U6870,N,N,1,45,8,U6870 U4211 U3262 U717 U4027 U4282 U4161 U5581 
U3672,N,N,1,48,8,U3672 U6870 U4211 U6871 U4289 U3262 U717 U4027 
U12144,N,N,1,49,8,U12144 U3672 U6870 U4211 U6871 U4289 U3262 U717 
P1_REG2_REG_19_[IL],Y,N,0,0,1,P1_REG2_REG_19_[IL] 
U5771,N,N,1,15,8,U5771 U3142 U8504 U4777 U8503 U5449 U5439 U4893 
P1_REG0_REG_19_[IL],Y,N,0,0,1,P1_REG0_REG_19_[IL] 
U5773,N,N,1,15,8,U5773 U3143 U8504 U4777 U8503 U5449 U5439 U4893 
P1_REG1_REG_19_[IL],Y,N,0,0,1,P1_REG1_REG_19_[IL] 
U5770,N,N,1,14,8,U5770 U3141 U4777 U3244 U8503 U8505 U2238 U5205 
U4939,N,N,1,18,8,U4939 U5773 U5771 U3142 U3143 U8504 U4777 U5770 
U4175,N,N,1,1,2,U4175 P1_REG3_REG_18_[IL] 
U3255,N,N,1,14,8,U3255 U709 U3114 U618 U2767 U2766 U2658 U1534 
P1_REG3_REG_19_[IL],Y,N,0,0,1,P1_REG3_REG_19_[IL] 
U2011,N,N,1,15,8,U2011 U3255 U709 U3114 U618 U2767 U2766 U2658 
U8662,N,N,1,15,8,U8662 U3255 U709 U3114 U618 U2767 U2766 U2658 
U4695,N,N,1,19,8,U4695 U8662 U2011 U3255 U709 U3114 U618 U2767 
U5772,N,N,1,20,8,U5772 U4695 U8662 U2011 U3255 U709 U3114 U618 
U3398,N,N,1,21,8,U3398 U5772 U4695 U4939 U8662 U2011 U3255 U709 
U11168,N,N,1,22,8,U11168 U3398 U5772 U4695 U4939 U8662 U2011 U3255 
U6107,N,N,1,21,8,U6107 U4202 U5607 U8574 U4915 U8573 U2012 U3174 
U6106,N,N,1,29,8,U6106 U1525 U1310 U5687 U1334 U551 U1311 U422 
U1602,N,N,1,51,8,U1602 U12144 U3672 U12145 U3975 U6870 U4211 U6869 
U9794,N,N,1,53,8,U9794 U1602 U12144 U3672 U12145 U3975 U3652 U11160 
U6692,N,N,1,43,8,U6692 U1503 U6691 U1504 U6690 U1505 U6689 U1506 
U8967,N,N,1,45,8,U8967 U6692 U1503 U6691 U1504 U6690 U1505 U6689 
U8966,N,N,1,43,8,U8966 U1503 U6691 U1504 U6690 U1505 U6689 U1506 
U4721,N,N,1,46,8,U4721 U8967 U6692 U1503 U8966 U6691 U1504 U6690 
U11336,N,N,1,48,8,U11336 U4721 U8967 U6692 U1503 U8966 U6691 U1504 
U8656,N,N,1,45,8,U8656 U4211 U3262 U717 U4027 U4282 U4161 U5581 
U8655,N,N,1,45,8,U8655 U3232 U3262 U717 U4027 U4282 U4161 U5581 
U2305,N,N,1,48,8,U2305 U8655 U8656 U4211 U3232 U3262 U717 U4027 
U11337,N,N,1,49,8,U11337 U2305 U8655 U8656 U4211 U3232 U3262 U717 
U2173,N,N,1,51,8,U2173 U11337 U2305 U11336 U8655 U8656 U4721 U8967 
U2172,N,N,1,54,8,U2172 U9794 U1602 U2173 U12144 U3672 U11337 U2305 
U12244,N,N,1,55,8,U12244 U2172 U9794 U1602 U2173 U12144 U3672 U11337 
U9897,N,N,1,56,8,U9897 U12244 U2172 U9794 U1602 U2173 U12144 U3672 
U9897[OL],N,Y,1,58,8,U9897[OL] U9897 U12244 U2172 U9794 U1602 U2173 U12144 
U12243,N,N,1,25,8,U12243 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U5775,N,N,1,15,8,U5775 U2630 U707 U8510 U8507 U5441 U5437 U3210 
U5774,N,N,1,15,8,U5774 U3305 U4776 U8510 U4775 U8507 U5441 U5437 
U4938,N,N,1,17,8,U4938 U5774 U5775 U2630 U3305 U707 U4776 U8510 
U5776,N,N,1,31,8,U5776 U1313 U2246 U3199 U8621 U537 U5656 U2915 
U2708,N,N,1,32,8,U2708 U5776 U1313 U2246 U3199 U8621 U537 U5656 
U2707,N,N,1,43,8,U2707 U1503 U6691 U1504 U6690 U1505 U6689 U1506 
U4216,N,N,1,32,8,U4216 U5776 U1313 U2246 U3199 U8621 U537 U5656 
U6787,N,N,1,45,8,U6787 U6692 U1503 U6691 U1504 U6690 U1505 U6689 
U6788,N,N,1,46,8,U6788 U6787 U6692 U1503 U6691 U1504 U6690 U1505 
U2171,N,N,1,47,8,U2171 U6788 U6787 U6692 U1503 U6691 U1504 U6690 
U693,N,N,1,32,8,U693 U5776 U1313 U2246 U3199 U8621 U537 U5656 
U656,N,N,1,31,8,U656 U1313 U2246 U3199 U8621 U537 U5656 U2915 
U2953,N,N,1,21,8,U2953 U5772 U4695 U4939 U8662 U2011 U3255 U709 
U3099,N,N,1,22,8,U3099 U2953 U5772 U4695 U4939 U8662 U2011 U3255 
U3098,N,N,1,32,8,U3098 U656 U1313 U2246 U3199 U8621 U537 U5656 
U3633,N,N,1,34,8,U3633 U3098 U656 U693 U5776 U1313 U2246 U3199 
U10770,N,N,1,35,8,U10770 U3633 U3098 U656 U693 U5776 U1313 U2246 
U448,N,N,1,32,8,U448 U4652 U8645 U2999 U6140 U1525 U3000 U611 
U445,N,N,1,30,8,U445 U2999 U3000 U611 U1309 U2449 U2592 U493 
U444,N,N,1,23,8,U444 U3184 U3185 U685 U3233 U4915 U1278 U5607 
U2697,N,N,1,31,8,U2697 U445 U2999 U3000 U611 U1309 U2449 U2592 
U3102,N,N,1,32,8,U3102 U2697 U445 U2999 U6140 U1525 U3000 U611 
U6142,N,N,1,36,8,U6142 U3234 U3102 U2697 U445 U3236 U4295 U1276 
U3214,N,N,1,37,8,U3214 U6142 U3234 U3102 U2697 U445 U3236 U4295 
U3212,N,N,1,35,8,U3212 U3102 U2697 U445 U6135 U1515 U2999 U6092 
U6875,N,N,1,39,8,U6875 U4283 U6059 U5232 U2663 U424 U3212 U6027 
U4418,N,N,1,41,8,U4418 U6875 U4283 U6059 U5232 U2663 U424 U3214 
U6876,N,N,1,42,8,U6876 U4418 U6875 U4283 U6059 U5232 U2663 U424 
U6143,N,N,1,38,8,U6143 U4284 U3212 U6053 U6054 U5358 U4278 U4407 
U4417,N,N,1,39,8,U4417 U6143 U3214 U6142 U4284 U3212 U6053 U6054 
U6877,N,N,1,41,8,U6877 U4417 U6143 U3214 U6142 U4284 U3212 U6053 
U6139,N,N,1,45,8,U6139 U4211 U3262 U717 U4027 U4282 U4161 U5581 
U3724,N,N,1,46,8,U3724 U6139 U4211 U3262 U717 U4027 U4282 U4161 
U11116,N,N,1,48,8,U11116 U3724 U6139 U4211 U3262 U717 U4027 U4282 
U11154,N,N,1,50,8,U11154 U11116 U3724 U6139 U4211 U3262 U717 U4027 
U11153,N,N,1,50,8,U11153 U11116 U3724 U6139 U4211 U3262 U717 U4027 
U6874,N,N,1,40,8,U6874 U6058 U4279 U6056 U650 U2663 U424 U6057 
U4501,N,N,1,42,8,U4501 U6874 U6058 U4279 U6056 U650 U2663 U424 
U6878,N,N,1,44,8,U6878 U4501 U6874 U6058 U4279 U6056 U650 U2663 
U1636,N,N,1,51,8,U1636 U11153 U11154 U11116 U3724 U6139 U4211 U3262 
U12139,N,N,1,52,8,U12139 U1636 U11153 U11154 U11116 U3724 U6139 U4211 
U11150,N,N,1,48,8,U11150 U3724 U6139 U4211 U3262 U717 U4027 U4282 
U6144,N,N,1,41,8,U6144 U4417 U6143 U3214 U6142 U4284 U3212 U6053 
U3630,N,N,1,42,8,U3630 U6144 U4417 U6143 U3214 U6142 U4284 U3212 
U6116,N,N,1,44,8,U6116 U4289 U4970 U6114 U6113 U6115 U8411 U6112 
U4288,N,N,1,45,8,U4288 U6116 U4289 U4970 U6114 U6113 U6115 U8411 
U6117,N,N,1,46,8,U6117 U4288 U6116 U4289 U4970 U6114 U6113 U6115 
U3632,N,N,1,47,8,U3632 U6117 U4288 U6116 U4289 U4970 U6114 U6113 
U11151,N,N,1,49,8,U11151 U3632 U6117 U4288 U6116 U4289 U4970 U6114 
U5344,N,N,1,42,8,U5344 U4418 U6875 U4283 U6059 U5232 U2663 U424 
U11149,N,N,1,44,8,U11149 U5344 U4418 U6875 U4283 U6059 U5232 U2663 
U3631,N,N,1,42,8,U3631 U6144 U4417 U6143 U3214 U6142 U4284 U3212 
U1630,N,N,1,44,8,U1630 U4501 U6874 U6058 U4279 U6056 U650 U2663 
U11148,N,N,1,48,8,U11148 U3724 U6139 U4211 U3262 U717 U4027 U4282 
U9964,N,N,1,50,8,U9964 U11148 U3724 U6139 U4211 U3262 U717 U4027 
U11152,N,N,1,52,8,U11152 U9964 U11148 U11151 U3632 U6117 U4288 U6116 
U12138,N,N,1,53,8,U12138 U11152 U9964 U11148 U11151 U3632 U6117 U4288 
P1_REG3_REG_20_[IL],Y,N,0,0,1,P1_REG3_REG_20_[IL] 
U3957,N,N,1,1,2,U3957 P1_REG3_REG_20_[IL] 
U4176,N,N,1,1,2,U4176 P1_REG3_REG_19_[IL] 
U3317,N,N,1,15,8,U3317 U3255 U709 U3114 U618 U2767 U2766 U2658 
U10643,N,N,1,18,8,U10643 U3317 U3255 U709 U3114 U618 U2767 U2766 
U3346,N,N,1,18,8,U3346 U3317 U3255 U709 U3114 U618 U2767 U2766 
U3347,N,N,1,20,8,U3347 U3346 U3317 U3255 U709 U3114 U618 U2767 
U2328,N,N,1,21,8,U2328 U3347 U3346 U10643 U3317 U3255 U709 U3114 
U5777,N,N,1,22,8,U5777 U2328 U3347 U3346 U10643 U3317 U3255 U709 
P1_REG2_REG_20_[IL],Y,N,0,0,1,P1_REG2_REG_20_[IL] 
U5780,N,N,1,15,8,U5780 U3142 U8504 U4777 U8503 U5449 U5439 U4893 
P1_REG0_REG_20_[IL],Y,N,0,0,1,P1_REG0_REG_20_[IL] 
U5779,N,N,1,15,8,U5779 U3143 U8504 U4777 U8503 U5449 U5439 U4893 
P1_REG1_REG_20_[IL],Y,N,0,0,1,P1_REG1_REG_20_[IL] 
U5778,N,N,1,14,8,U5778 U3141 U4777 U3244 U8503 U8505 U2238 U5205 
U4937,N,N,1,18,8,U4937 U5779 U5780 U3142 U3143 U8504 U4777 U5778 
U3401,N,N,1,23,8,U3401 U5777 U2328 U3347 U3346 U10643 U3317 U3255 
U11155,N,N,1,24,8,U11155 U3401 U5777 U2328 U3347 U3346 U10643 U3317 
U11156,N,N,1,21,8,U11156 U3399 U5684 U11914 U11913 U709 U1552 U3174 
U4971,N,N,1,25,8,U4971 U11155 U3401 U5777 U2328 U3347 U3346 U10643 
U1277,N,N,1,47,8,U1277 U6117 U4288 U6116 U4289 U4970 U6114 U6113 
U6118,N,N,1,33,8,U6118 U4216 U5776 U1313 U2246 U3199 U8621 U537 
U1709,N,N,1,55,8,U1709 U12138 U11152 U9964 U12139 U1636 U11153 U11154 
U12143,N,N,1,50,8,U12143 U11116 U3724 U6139 U4211 U3262 U717 U4027 
U12142,N,N,1,48,8,U12142 U3724 U6139 U4211 U3262 U717 U4027 U4282 
U2304,N,N,1,51,8,U2304 U12143 U11116 U12142 U3724 U6139 U4211 U3262 
U11335,N,N,1,52,8,U11335 U2304 U12143 U11116 U12142 U3724 U6139 U4211 
U6831,N,N,1,33,8,U6831 U4216 U5776 U1313 U2246 U3199 U8621 U537 
U2170,N,N,1,54,8,U2170 U11335 U2304 U12143 U11116 U12142 U3724 U6139 
U2169,N,N,1,57,8,U2169 U1709 U2170 U12138 U11152 U11335 U2304 U12143 
U12242,N,N,1,58,8,U12242 U2169 U1709 U2170 U12138 U11152 U11335 U2304 
U9896,N,N,1,59,8,U9896 U12242 U2169 U1709 U2170 U12138 U11152 U11335 
U9896[OL],N,Y,1,60,8,U9896[OL] U9896 U12242 U2169 U1709 U2170 U12138 U11152 
U12241,N,N,1,25,8,U12241 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U6832,N,N,1,17,8,U6832 U1520 U2530 U4262 U4307 U1734 U2543 U2514 
U5782,N,N,1,15,8,U5782 U2630 U707 U8510 U8507 U5441 U5437 U3210 
U5781,N,N,1,31,8,U5781 U3227 U821 U2928 U820 U537 U1529 U2915 
U4215,N,N,1,32,8,U4215 U5781 U3227 U821 U2928 U820 U537 U1529 
U2168,N,N,1,33,8,U2168 U4215 U5781 U3227 U821 U2928 U820 U537 
U11141,N,N,1,22,8,U11141 U3398 U5772 U4695 U4939 U8662 U2011 U3255 
P1_REG3_REG_21_[IL],Y,N,0,0,1,P1_REG3_REG_21_[IL] 
U2010,N,N,1,20,8,U2010 U3346 U3317 U3255 U709 U3114 U618 U2767 
U8664,N,N,1,20,8,U8664 U3346 U3317 U3255 U709 U3114 U618 U2767 
U3257,N,N,1,21,8,U3257 U8664 U2010 U3346 U3317 U3255 U709 U3114 
U5763,N,N,1,22,8,U5763 U3257 U8664 U2010 U3346 U3317 U3255 U709 
P1_REG2_REG_21_[IL],Y,N,0,0,1,P1_REG2_REG_21_[IL] 
U5766,N,N,1,15,8,U5766 U3142 U8504 U4777 U8503 U5449 U5439 U4893 
P1_REG0_REG_21_[IL],Y,N,0,0,1,P1_REG0_REG_21_[IL] 
U5765,N,N,1,15,8,U5765 U3143 U8504 U4777 U8503 U5449 U5439 U4893 
P1_REG1_REG_21_[IL],Y,N,0,0,1,P1_REG1_REG_21_[IL] 
U5764,N,N,1,14,8,U5764 U3141 U4777 U3244 U8503 U8505 U2238 U5205 
U4935,N,N,1,18,8,U4935 U5765 U5766 U3142 U3143 U8504 U4777 U5764 
U3397,N,N,1,23,8,U3397 U5763 U3257 U8664 U2010 U3346 U3317 U3255 
U11140,N,N,1,24,8,U11140 U3397 U5763 U3257 U8664 U2010 U3346 U3317 
U3258,N,N,1,32,8,U3258 U5781 U3227 U821 U2928 U820 U537 U1529 
U3265,N,N,1,23,8,U3265 U5777 U2328 U3347 U3346 U10643 U3317 U3255 
U5366,N,N,1,33,8,U5366 U3258 U5781 U3227 U821 U2928 U820 U537 
U5375,N,N,1,33,8,U5375 U4215 U5781 U3227 U821 U2928 U820 U537 
U6119,N,N,1,35,8,U6119 U5375 U5366 U3258 U4215 U5781 U3227 U821 
U6120,N,N,1,36,8,U6120 U6119 U5375 U5366 U3258 U4215 U5781 U3227 
U1275,N,N,1,32,8,U1275 U5776 U1313 U2246 U3199 U8621 U537 U5656 
U635,N,N,1,31,8,U635 U1313 U2246 U3199 U8621 U537 U5656 U2915 
U3048,N,N,1,22,8,U3048 U3398 U5772 U4695 U4939 U8662 U2011 U3255 
U3047,N,N,1,32,8,U3047 U635 U1313 U2246 U3199 U8621 U537 U5656 
U6145,N,N,1,41,8,U6145 U4417 U6143 U3214 U6142 U4284 U3212 U6053 
U3635,N,N,1,42,8,U3635 U6145 U4417 U6143 U3214 U6142 U4284 U3212 
U11134,N,N,1,43,8,U11134 U3635 U6145 U4417 U6143 U3214 U6142 U4284 
U706,N,N,1,40,8,U706 U6058 U4279 U6056 U650 U2663 U424 U6057 
U3231,N,N,1,33,8,U3231 U3047 U635 U1313 U2246 U3199 U8621 U537 
U3230,N,N,1,38,8,U3230 U3214 U6142 U3234 U3102 U2697 U445 U3236 
U3229,N,N,1,42,8,U3229 U706 U6058 U4279 U6056 U650 U2663 U424 
U4419,N,N,1,44,8,U4419 U3229 U706 U6058 U4279 U6056 U650 U2663 
U6881,N,N,1,45,8,U6881 U4419 U3229 U706 U6058 U4279 U6056 U650 
U6880,N,N,1,43,8,U6880 U3635 U6145 U4417 U6143 U3214 U6142 U4284 
U1825,N,N,1,44,8,U1825 U5344 U4418 U6875 U4283 U6059 U5232 U2663 
U2775,N,N,1,45,8,U2775 U1825 U5344 U4418 U6875 U4283 U6059 U5232 
U6879,N,N,1,47,8,U6879 U2775 U1825 U5344 U4418 U6875 U4283 U6059 
U3638,N,N,1,48,8,U3638 U6879 U2775 U1825 U6881 U4419 U5344 U4418 
U12135,N,N,1,50,8,U12135 U3638 U6879 U2775 U1825 U6881 U4419 U5344 
U11118,N,N,1,43,8,U11118 U3635 U6145 U4417 U6143 U3214 U6142 U4284 
U11131,N,N,1,45,8,U11131 U11118 U3635 U6145 U4417 U6143 U3214 U6142 
U1662,N,N,1,47,8,U1662 U2775 U1825 U5344 U4418 U6875 U4283 U6059 
U1631,N,N,1,45,8,U1631 U4419 U3229 U706 U6058 U4279 U6056 U650 
U2295,N,N,1,36,8,U2295 U6119 U5375 U5366 U3258 U4215 U5781 U3227 
U6882,N,N,1,46,8,U6882 U4288 U6116 U4289 U4970 U6114 U6113 U6115 
U3634,N,N,1,47,8,U3634 U6882 U4288 U6116 U4289 U4970 U6114 U6113 
U11132,N,N,1,49,8,U11132 U3634 U6882 U4288 U6116 U4289 U4970 U6114 
U3637,N,N,1,45,8,U3637 U11118 U3635 U6145 U4417 U6143 U3214 U6142 
U11133,N,N,1,50,8,U11133 U11132 U3634 U6882 U4288 U6116 U4289 U1662 
U3528,N,N,1,52,8,U3528 U11133 U11132 U3634 U6882 U4288 U6116 U4289 
U11137,N,N,1,48,8,U11137 U3724 U6139 U4211 U3262 U717 U4027 U4282 
U11136,N,N,1,50,8,U11136 U11137 U3724 U6139 U4211 U3262 U717 U4027 
U4217,N,N,1,35,8,U4217 U5366 U3258 U5781 U693 U5776 U3227 U821 
U5783,N,N,1,36,8,U5783 U4217 U5366 U3258 U5781 U693 U5776 U3227 
U7196,N,N,1,50,8,U7196 U11116 U3724 U6139 U4211 U3262 U717 U4027 
U7197,N,N,1,51,8,U7197 U7196 U11116 U3724 U6139 U4211 U3262 U717 
U1652,N,N,1,53,8,U1652 U7197 U7196 U11136 U11116 U11137 U3724 U6139 
U11138,N,N,1,50,8,U11138 U11137 U3724 U6139 U4211 U3262 U717 U4027 
U7194,N,N,1,50,8,U7194 U11116 U3724 U6139 U4211 U3262 U717 U4027 
U7195,N,N,1,51,8,U7195 U7194 U11116 U3724 U6139 U4211 U3262 U717 
U1651,N,N,1,53,8,U1651 U7195 U7194 U11138 U11116 U11137 U3724 U6139 
U3726,N,N,1,47,8,U3726 U6117 U4288 U6116 U4289 U4970 U6114 U6113 
U11135,N,N,1,49,8,U11135 U3726 U6117 U4288 U6116 U4289 U4970 U6114 
U11139,N,N,1,51,8,U11139 U11135 U3726 U6117 U4288 U6116 U4289 U3634 
U9963,N,N,1,55,8,U9963 U1651 U1652 U7195 U7194 U7197 U7196 U11139 
U9793,N,N,1,56,8,U9793 U9963 U1651 U1652 U7195 U7194 U7197 U7196 
U6693,N,N,1,45,8,U6693 U2707 U1503 U6691 U1504 U6690 U1505 U6689 
U8969,N,N,1,46,8,U8969 U6693 U2707 U1503 U6691 U1504 U6690 U1505 
U8968,N,N,1,45,8,U8968 U2707 U1503 U6691 U1504 U6690 U1505 U6689 
U4722,N,N,1,48,8,U4722 U8969 U6693 U8968 U2707 U1503 U6691 U1504 
U11333,N,N,1,49,8,U11333 U4722 U8969 U6693 U8968 U2707 U1503 U6691 
U11143,N,N,1,48,8,U11143 U3724 U6139 U4211 U3262 U717 U4027 U4282 
U11144,N,N,1,50,8,U11144 U11143 U3724 U6139 U4211 U3262 U717 U4027 
U3727,N,N,1,50,8,U3727 U11116 U3724 U6139 U4211 U3262 U717 U4027 
U11142,N,N,1,51,8,U11142 U3727 U11116 U3724 U6139 U4211 U3262 U717 
U2264,N,N,1,53,8,U2264 U11142 U3727 U11144 U11116 U11143 U3724 U6139 
U11334,N,N,1,54,8,U11334 U2264 U11142 U3727 U11144 U11116 U11143 U3724 
U2167,N,N,1,55,8,U2167 U11334 U2264 U11142 U3727 U11144 U11116 U11143 
U2166,N,N,1,58,8,U2166 U9793 U9963 U2167 U11334 U2264 U1651 U1652 
U12240,N,N,1,60,8,U12240 U2166 U9793 U9963 U2167 U11334 U2264 U1651 
U9895,N,N,1,61,8,U9895 U12240 U2166 U9793 U9963 U2167 U11334 U2264 
U9895[OL],N,Y,1,62,8,U9895[OL] U9895 U12240 U2166 U9793 U9963 U2167 U11334 
U12239,N,N,1,25,8,U12239 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U5769,N,N,1,33,8,U5769 U3215 U2906 U8667 U5218 U2829 U3199 U2915 
U5768,N,N,1,15,8,U5768 U2630 U707 U8510 U8507 U5441 U5437 U3210 
U4214,N,N,1,34,8,U4214 U5769 U3215 U2906 U8667 U5218 U2829 U3199 
U470,N,N,1,45,8,U470 U2707 U1503 U6691 U1504 U6690 U1505 U6689 
U6696,N,N,1,46,8,U6696 U6693 U2707 U1503 U6691 U1504 U6690 U1505 
U6697,N,N,1,47,8,U6697 U6696 U6693 U2707 U1503 U6691 U1504 U6690 
U385,N,N,1,49,8,U385 U6697 U6696 U6693 U2707 U1503 U470 U6691 
U2966,N,N,1,36,8,U2966 U4214 U5769 U3215 U2906 U8667 U5218 U2829 
U4621,N,N,1,36,8,U4621 U4214 U5769 U3215 U2906 U8667 U5218 U2829 
U4291,N,N,1,37,8,U4291 U4621 U2966 U4214 U5769 U3215 U2906 U8667 
U6124,N,N,1,39,8,U6124 U4291 U4621 U2966 U4214 U5769 U3215 U2906 
U1438,N,N,1,34,8,U1438 U693 U5776 U1313 U5691 U5690 U1525 U2246 
U465,N,N,1,37,8,U465 U699 U1283 U560 U2822 U2823 U698 U1439 
U2736,N,N,1,30,8,U2736 U5692 U1525 U1310 U5687 U1334 U551 U1311 
U2735,N,N,1,34,8,U2735 U4969 U5707 U4652 U8645 U2999 U3000 U611 
U2734,N,N,1,38,8,U2734 U465 U699 U1283 U560 U2822 U2823 U2735 
U6121,N,N,1,42,8,U6121 U4970 U6114 U6113 U6112 U6111 U2734 U465 
U6122,N,N,1,43,8,U6122 U6121 U4970 U6114 U6113 U6112 U6111 U2734 
U5785,N,N,1,35,8,U5785 U5375 U4215 U5781 U3098 U656 U3227 U821 
U5786,N,N,1,37,8,U5786 U5785 U5375 U4215 U5781 U5366 U3258 U3098 
U4973,N,N,1,44,8,U4973 U6122 U6121 U4970 U6114 U6113 U6112 U6111 
U4972,N,N,1,34,8,U4972 U4215 U5781 U693 U5776 U3227 U1313 U821 
U2796,N,N,1,35,8,U2796 U4972 U4215 U5781 U693 U5776 U3227 U1313 
U431,N,N,1,39,8,U431 U8411 U3226 U699 U1283 U560 U2822 U2823 
U2675,N,N,1,37,8,U2675 U2796 U4972 U4215 U5781 U693 U5776 U3227 
U2674,N,N,1,42,8,U2674 U4970 U6114 U6113 U6112 U6111 U6110 U6109 
U1824,N,N,1,35,8,U1824 U4972 U4215 U5781 U693 U5776 U3227 U1313 
U502,N,N,1,43,8,U502 U2674 U4970 U6114 U6113 U6112 U6111 U431 
U4290,N,N,1,47,8,U4290 U4973 U6122 U6121 U502 U2674 U4970 U6114 
U8751,N,N,1,48,8,U8751 U4290 U4973 U6122 U6121 U502 U2674 U4970 
U6123,N,N,1,48,8,U6123 U4290 U4973 U6122 U6121 U502 U2674 U4970 
U8750,N,N,1,49,8,U8750 U6123 U4290 U4973 U6122 U6121 U502 U2674 
U3639,N,N,1,50,8,U3639 U8750 U6123 U4290 U8751 U4973 U6122 U6121 
U11128,N,N,1,24,8,U11128 U3401 U5777 U2328 U3347 U3346 U10643 U3317 
P1_REG1_REG_22_[IL],Y,N,0,0,1,P1_REG1_REG_22_[IL] 
U5758,N,N,1,14,8,U5758 U3141 U4777 U3244 U8503 U8505 U2238 U5205 
U712,N,N,1,1,5,U712 P1_REG3_REG_21_[IL] P1_REG3_REG_20_[IL] P1_REG3_REG_19_[IL] P1_REG3_REG_18_[IL] 
U1877,N,N,1,14,8,U1877 U709 U3114 U618 U2767 U2766 U2658 U1534 
P1_REG3_REG_22_[IL],Y,N,0,0,1,P1_REG3_REG_22_[IL] 
U8660,N,N,1,15,8,U8660 U1877 U709 U3114 U618 U2767 U2766 U2658 
U2009,N,N,1,15,8,U2009 U1877 U709 U3114 U618 U2767 U2766 U2658 
U2401,N,N,1,19,8,U2401 U2009 U8660 U1877 U709 U3114 U618 U2767 
U5757,N,N,1,20,8,U5757 U2401 U2009 U8660 U1877 U709 U3114 U618 
P1_REG2_REG_22_[IL],Y,N,0,0,1,P1_REG2_REG_22_[IL] 
U5760,N,N,1,15,8,U5760 U3142 U8504 U4777 U8503 U5449 U5439 U4893 
P1_REG0_REG_22_[IL],Y,N,0,0,1,P1_REG0_REG_22_[IL] 
U5759,N,N,1,15,8,U5759 U3143 U8504 U4777 U8503 U5449 U5439 U4893 
U1666,N,N,1,21,8,U1666 U5757 U2401 U2009 U8660 U1877 U709 U3114 
U11127,N,N,1,22,8,U11127 U1666 U5757 U2401 U2009 U8660 U1877 U709 
U6883,N,N,1,33,8,U6883 U3258 U5781 U3227 U821 U2928 U820 U537 
U4643,N,N,1,33,8,U4643 U4215 U5781 U3227 U821 U2928 U820 U537 
U1160,N,N,1,45,8,U1160 U1825 U5344 U4418 U6875 U4283 U6059 U5232 
U5268,N,N,1,47,8,U5268 U1160 U1825 U5344 U4418 U6875 U4283 U6059 
U1881,N,N,1,48,8,U1881 U5268 U1160 U1825 U5344 U4418 U6875 U4283 
U5767,N,N,1,24,8,U5767 U3397 U5763 U3257 U8664 U2010 U3346 U3317 
U6146,N,N,1,36,8,U6146 U4214 U5769 U3215 U2906 U8667 U5218 U2829 
U2669,N,N,1,36,8,U2669 U4214 U5769 U3215 U2906 U8667 U5218 U2829 
U3543,N,N,1,37,8,U3543 U2669 U6146 U4214 U5769 U3215 U2906 U8667 
U11117,N,N,1,39,8,U11117 U3543 U2669 U6146 U4214 U5769 U3215 U2906 
U9091,N,N,1,48,8,U9091 U5268 U1160 U1825 U5344 U4418 U6875 U4283 
U3544,N,N,1,49,8,U3544 U9091 U1881 U5268 U1160 U1825 U5344 U4418 
U9962,N,N,1,51,8,U9962 U3544 U9091 U1881 U5268 U1160 U1825 U5344 
U667,N,N,1,41,8,U667 U4417 U6143 U3214 U6142 U4284 U3212 U6053 
U6147,N,N,1,35,8,U6147 U4643 U4215 U5781 U3227 U821 U2928 U820 
U3126,N,N,1,36,8,U3126 U6147 U4643 U4215 U5781 U3227 U1275 U5776 
U3125,N,N,1,42,8,U3125 U667 U4417 U6143 U3214 U6142 U4284 U3212 
U1625,N,N,1,43,8,U1625 U3125 U667 U4417 U6143 U3214 U6142 U4284 
U2294,N,N,1,39,8,U2294 U3543 U2669 U6146 U4214 U5769 U3215 U2906 
U3636,N,N,1,45,8,U3636 U11118 U3635 U6145 U4417 U6143 U3214 U6142 
U11121,N,N,1,46,8,U11121 U3636 U11118 U3635 U6145 U4417 U6143 U3214 
U11122,N,N,1,47,8,U11122 U11121 U3636 U11118 U3635 U6145 U4417 U6143 
U11125,N,N,1,49,8,U11125 U11122 U11121 U3636 U11118 U3635 U6145 U4417 
U3413,N,N,1,45,8,U3413 U11118 U3635 U6145 U4417 U6143 U3214 U6142 
U11119,N,N,1,46,8,U11119 U3413 U11118 U3635 U6145 U4417 U6143 U3214 
