CLUSTER ROOT NODE,CLUSTER SIZE,CLUSTER CONTENTS
U8494,8,U8494 U2597 U2600 U408 U2469 U2468 U2449 U1333 
U8493,8,U8493 U2617 U2616 U2615 U4756 U8469 U8470 U2560 
U2469,8,U2469 U1333 U406 U2448 U2572 U2576 U2450 U422 
U1366,8,U1366 U858 U5600 U1342 U3210 U4898 U4899 U1315 
U2478,8,U2478 U2033 U2596 U2600 U408 U2469 U2468 U2449 
U2492,8,U2492 U2481 U2634 U2633 U4755 U8471 U8472 U2560 
U2613,8,U2613 U2616 U4756 U8469 U8470 U2560 U2561 U2559 
U2604,8,U2604 U4756 U8469 U8470 U2560 U2561 U2559 U2562 
U1367,8,U1367 U8348 U9457 U2242 U5308 U8398 U4137 U3210 
U1447,8,U1447 U2031 U2030 U5420 U4772 U8473 U8474 U2634 
U4131,8,U4131 U2031 U2030 U5420 U4772 U8473 U8474 U2560 
U4260,8,U4260 U2486 U2596 U2600 U408 U2469 U2468 U2449 
U443,8,U443 U2037 U2036 U2460 U2468 U2449 U2448 U2572 
U442,8,U442 U1333 U406 U2448 U2572 U2576 U2450 U422 
U5186,8,U5186 U859 U5602 U5601 U1737 U4137 U3210 U4898 
U9086,8,U9086 U2560 U2559 U2562 P2_RD_REG[IL] U2631 P1_RD_REG[IL] P2_ADDR_REG_19_[IL] 
U381,8,U381 U2485 U2596 U2600 U408 U2469 U2468 U2449 
U5970,8,U5970 U8727 U4811 U8725 U8726 U2560 U2561 U2559 
U5971,8,U5971 U4811 U8725 U8726 U2560 U2561 U2559 U2562 
U2416,8,U2416 U2613 U2616 U2633 U4756 U8469 U8470 U4755 
U1368,8,U1368 U860 U5441 U5437 U3210 U4898 U4899 U2389 
U6355,8,U6355 U6354 U11550 U2032 U11549 U4800 U8628 U8629 
U1290,8,U1290 U2486 U2596 U2600 U408 U2469 U2468 U2449 
U6353,8,U6353 U11550 U2032 U11549 U4800 U8628 U8629 U2560 
U2241,8,U2241 U11550 U2032 U11549 U4800 U8628 U8629 U2560 
U1736,8,U1736 U1755 U5970 U8727 U4811 U8725 U8726 U6356 
U3242,8,U3242 U2030 U2634 U4772 U8473 U8474 U4755 U8471 
U1369,8,U1369 U861 U5440 U5438 U1446 U4897 U2389 U11348 
U781,8,U781 U6902 U1199 U1200 U354 U521 U2485 U2596 
SI_28_,1,SI_28_ 
U8627,8,U8627 U2561 U2559 U2562 P2_RD_REG[IL] U2631 P1_RD_REG[IL] P2_ADDR_REG_19_[IL] 
U8626,8,U8626 U2560 U2559 U2562 P2_RD_REG[IL] U2631 P1_RD_REG[IL] P2_ADDR_REG_19_[IL] 
U4498,8,U4498 U6902 U1199 U1200 U354 U521 U2485 U2596 
U4799,8,U4799 U8626 U8627 U2560 U2561 U2559 U2562 P2_RD_REG[IL] 
U4428,2,U4428 SI_28_ 
U5185,8,U5185 U8343 U5449 U5439 U4893 U4891 U4892 U4887 
U9259,8,U9259 U2560 U2559 U2562 P2_RD_REG[IL] U2631 P1_RD_REG[IL] P2_ADDR_REG_19_[IL] 
U9127,8,U9127 U5277 U6903 U5266 U5267 U4498 U6902 U1199 
U8416,8,U8416 U6903 U5266 U5267 U4498 U6902 U1199 U1200 
U4429,2,U4429 SI_29_ 
U3121,8,U3121 U5266 U4498 U6902 U1199 U1200 U354 U521 
U776,8,U776 U6903 U5266 U5267 U4498 U6902 U1199 U1200 
U664,8,U664 U5267 U6902 U1199 U1200 U354 U521 U2485 
U9455,8,U9455 U4688 U8505 U2238 U5205 U2780 U488 U2783 
U9289,8,U9289 U2560 U2559 U2562 P2_RD_REG[IL] U2631 P1_RD_REG[IL] P2_ADDR_REG_19_[IL] 
U2937,8,U2937 U5252 U6906 U6905 U6904 U5277 U6903 U5266 
U2363,8,U2363 U6907 U8993 U4431 U4824 U8991 U8992 U2560 
U862,8,U862 U2780 U488 U2783 U4137 U2781 U4136 P1_IR_REG_28_[IL] 
U9345,8,U9345 U2560 U2559 U2562 P2_RD_REG[IL] U2631 P1_RD_REG[IL] P2_ADDR_REG_19_[IL] 
U802,8,U802 U662 U663 U6905 U5277 U6903 U5266 U5267 
U2029,8,U2029 U8996 U4825 U8995 U1900 U1827 U8622 U8623 
U6913,8,U6913 U8993 U4824 U8991 U8992 U2560 U2561 U2559 
U3592,8,U3592 U8567 U4781 U8570 U8566 U4780 U8569 U5602 
U391,8,U391 U4170 U4781 U4689 U8566 U1599 U4780 U8569 
P1_D_REG_0_[IL],1,P1_D_REG_0_[IL] 
U5614,8,U5614 U4780 U8569 U5600 U1342 U3210 U4898 U4899 
U8572,8,U8572 U4689 U8571 U2028 U5213 U5308 U8398 U4137 
P1_B_REG[IL],1,P1_B_REG[IL] 
U3591,8,U3591 U8567 U8572 U4781 U4689 U8566 U8571 U2028 
P1_D_REG_1_[IL],1,P1_D_REG_1_[IL] 
P1_D_REG_2_[IL],1,P1_D_REG_2_[IL] 
P1_D_REG_3_[IL],1,P1_D_REG_3_[IL] 
P1_D_REG_4_[IL],1,P1_D_REG_4_[IL] 
P1_D_REG_5_[IL],1,P1_D_REG_5_[IL] 
P1_D_REG_6_[IL],1,P1_D_REG_6_[IL] 
P1_D_REG_7_[IL],1,P1_D_REG_7_[IL] 
P1_D_REG_8_[IL],1,P1_D_REG_8_[IL] 
P1_D_REG_9_[IL],1,P1_D_REG_9_[IL] 
P1_D_REG_10_[IL],1,P1_D_REG_10_[IL] 
P1_D_REG_11_[IL],1,P1_D_REG_11_[IL] 
P1_D_REG_12_[IL],1,P1_D_REG_12_[IL] 
P1_D_REG_13_[IL],1,P1_D_REG_13_[IL] 
P1_D_REG_14_[IL],1,P1_D_REG_14_[IL] 
P1_D_REG_15_[IL],1,P1_D_REG_15_[IL] 
P1_D_REG_16_[IL],1,P1_D_REG_16_[IL] 
P1_D_REG_17_[IL],1,P1_D_REG_17_[IL] 
P1_D_REG_18_[IL],1,P1_D_REG_18_[IL] 
P1_D_REG_19_[IL],1,P1_D_REG_19_[IL] 
P1_D_REG_20_[IL],1,P1_D_REG_20_[IL] 
P1_D_REG_21_[IL],1,P1_D_REG_21_[IL] 
P1_D_REG_22_[IL],1,P1_D_REG_22_[IL] 
P1_D_REG_23_[IL],1,P1_D_REG_23_[IL] 
P1_D_REG_24_[IL],1,P1_D_REG_24_[IL] 
P1_D_REG_25_[IL],1,P1_D_REG_25_[IL] 
P1_D_REG_26_[IL],1,P1_D_REG_26_[IL] 
P1_D_REG_27_[IL],1,P1_D_REG_27_[IL] 
P1_D_REG_28_[IL],1,P1_D_REG_28_[IL] 
P1_D_REG_29_[IL],1,P1_D_REG_29_[IL] 
P1_D_REG_30_[IL],1,P1_D_REG_30_[IL] 
P1_D_REG_31_[IL],1,P1_D_REG_31_[IL] 
U12281,8,U12281 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2237,8,U2237 U10772 U4049 U2020 U8403 U4264 U8520 U8521 
U2236,8,U2236 U6823 U4307 U1734 U2543 U4292 U2514 U4778 
U5977,8,U5977 U2345 U5975 U4263 U4140 U8531 U8532 U8504 
U5976,8,U5976 U5974 U1520 U2530 U4262 U2543 U2514 U4778 
U3733,8,U3733 U11413 U4109 U1517 U1518 U2642 U2543 U2514 
U1345,8,U1345 U2531 U11412 U3620 U4269 U4411 U2530 U4262 
U3562,8,U3562 U389 U10625 U3564 U10624 U2280 U3590 U10623 
U12279,8,U12279 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U6822,8,U6822 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2234,8,U2234 U2317 U8633 U3133 U8634 U4194 U2512 U5458 
U2233,8,U2233 U4194 U6211 U4307 U1734 U2543 U5458 U2493 
U2232,8,U2232 U4713 U2540 U2539 U4706 U8950 U8735 U8736 
U5982,8,U5982 U4194 U5974 U1520 U2530 U4262 U5458 U2493 
U5980,8,U5980 U2346 U5975 U4263 U4264 U8520 U8521 U8504 
U5981,8,U5981 U4141 U5466 U3142 U5467 U3143 U2345 U8504 
U8738,8,U8738 U4706 U8735 U8736 U3133 U4194 U3023 U2512 
U8737,8,U8737 U2539 U4706 U8735 U8736 U3133 U4194 U5978 
U12277,8,U12277 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2230,8,U2230 U6825 U6824 U4197 U3133 U2512 U3134 U4142 
U5984,8,U5984 U4142 U5974 U1520 U2530 U4262 U5464 U1327 
U11322,8,U11322 U2316 U2019 U8637 U5215 U5460 U5459 U5461 
U3402,8,U3402 U2316 U2019 U8637 U5215 U5460 U5459 U5461 
U4954,8,U4954 U5983 U4138 U5985 U5451 U5453 U3142 U3143 
U6826,8,U6826 U4142 U6211 U4307 U1734 U2543 U5464 U1327 
U336,8,U336 U1734 U2543 U4696 U8673 U1996 U5222 U4311 
U2316,8,U2316 U2019 U8637 U5215 U5460 U5459 U5461 U5371 
U8741,8,U8741 U2538 U5988 U8740 U4265 U5987 U2537 U5986 
U12275,8,U12275 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2227,8,U2227 U4714 U8952 U5676 U4197 U8951 U5448 U4139 
U2226,8,U2226 U4139 U5445 U6211 U4307 U1734 U2543 U5447 
U2225,8,U2225 U2315 U8537 U5208 U5470 U5384 U830 U5215 
U11318,8,U11318 U2315 U8537 U5208 U5470 U5384 U830 U5215 
U5992,8,U5992 U4141 U5466 U3142 U5467 U3143 U2346 U8504 
U5990,8,U5990 U4139 U5445 U5974 U1520 U2530 U4262 U5447 
U5991,8,U5991 U4145 U5475 U5477 U3142 U3143 U2345 U8504 
U11316,8,U11316 U5332 U4306 U2531 U2530 U4262 U4268 U11412 
U1209,8,U1209 U6835 U5988 U5384 U4265 U5987 U4143 U5473 
U6836,8,U6836 U6835 U5988 U4265 U5987 U5986 U3023 U4194 
U5455,8,U5455 U5454 U4139 U4138 U5445 U5451 U5453 U3142 
U5456,8,U5456 U5448 U4139 U5445 U4138 U5447 U2630 U5446 
U12273,8,U12273 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2223,8,U2223 U6752 U6751 U4198 U5676 U4197 U5448 U4139 
U3662,8,U3662 U8744 U6001 U4267 U6000 U5999 U8745 U8404 
U3403,8,U3403 U8743 U6001 U4267 U6000 U5999 U8742 U5484 
U3541,8,U3541 U5997 U5486 U4148 U5485 U3529 U8405 U5470 
U1614,8,U1614 U5993 U5994 U11313 U4144 U3570 U4138 U487 
U6827,8,U6827 U4144 U487 U6211 U4307 U1734 U2543 U5482 
U2314,8,U2314 U12183 U5486 U4148 U5485 U3529 U8405 U5470 
U4109,8,U4109 U1517 U1518 U2642 U2543 U2514 U3319 U8663 
U12271,8,U12271 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2220,8,U2220 U3679 U4199 U5677 U4198 U7161 U5676 U4197 
U2219,8,U2219 U4147 U1322 U4903 U5493 U5492 U2630 U6211 
U2218,8,U2218 U2313 U8540 U11286 U3954 U5496 U4148 U5485 
U4956,8,U4956 U1289 U6003 U6001 U4267 U6000 U5999 U8404 
U6008,8,U6008 U4145 U5475 U5477 U3142 U3143 U2346 U8504 
U6007,8,U6007 U11304 U3617 U4020 U6009 U1519 U3021 U3022 
U1288,8,U1288 U5249 U3021 U3022 U625 U5999 U5995 U4647 
U11308,8,U11308 U3569 U5510 U5511 U3142 U3143 U2345 U8504 
U11306,8,U11306 U3525 U11286 U3954 U5496 U4148 U5485 U12180 
U11305,8,U11305 U4715 U8953 U1890 U5249 U3021 U3022 U625 
U8541,8,U8541 U5497 U5486 U4148 U5485 U8405 U5470 U5215 
U12269,8,U12269 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2216,8,U2216 U4716 U8955 U5678 U8954 U4199 U5677 U4198 
U2215,8,U2215 U1535 U5515 U5514 U2648 U2772 U2773 U2774 
U2214,8,U2214 U2312 U8638 U5523 U4152 U5521 U8639 U1319 
U11297,8,U11297 U3526 U2025 U1499 U676 U8405 U5470 U675 
U1612,8,U1612 U11298 U2312 U8638 U5523 U4152 U5521 U8639 
U4021,8,U4021 U3618 U2403 U8746 U6009 U1519 U3021 U8747 
U3994,8,U3994 U2531 U2530 U4262 U4269 U2527 U3319 U8663 
U6045,8,U6045 U4411 U2527 U4694 U8663 U2158 U5217 U4696 
U6837,8,U6837 U4195 U5520 U5518 U5519 U1535 U5515 U5514 
U12267,8,U12267 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2212,8,U2212 U6798 U6797 U5678 U4200 U4199 U5677 U4198 
U2211,8,U2211 U4150 U5505 U480 U1320 U2436 U4151 U2445 
U2210,8,U2210 U2311 U8544 U5524 U5523 U4152 U5521 U8543 
U11289,8,U11289 U12175 U2024 U3693 U6068 U1499 U676 U8405 
U1611,8,U1611 U11290 U2311 U8544 U5524 U5523 U4152 U5521 
U12174,8,U12174 U3621 U6838 U4405 U6030 U6839 U2692 U1519 
U5210,8,U5210 U5374 U5507 U4150 U3108 U5505 U480 U1320 
U3661,8,U3661 U6031 U4405 U6030 U1519 U3021 U3022 U625 
U3619,8,U3619 U6051 U2692 U441 U1516 U4267 U6000 U5999 
U5998,8,U5998 U2531 U2530 U4262 U2527 U3319 U8663 U2158 
U12265,8,U12265 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2208,8,U2208 U4717 U8957 U5679 U4200 U5678 U8956 U4199 
U2207,8,U2207 U4154 U5535 U3016 U827 U826 U2437 U2438 
U2206,8,U2206 U2310 U8640 U5557 U4157 U8641 U5556 U5555 
U6013,8,U6013 U4154 U5535 U3016 U827 U826 U2437 U2438 
U11282,8,U11282 U3568 U5499 U5500 U3142 U3143 U2346 U8504 
U11281,8,U11281 U3567 U5540 U5541 U3142 U3143 U2345 U8504 
U11280,8,U11280 U2310 U8640 U5557 U4157 U8641 U5556 U5555 
U11279,8,U11279 U12171 U3408 U6801 U6069 U6068 U1499 U676 
U11278,8,U11278 U11274 U11273 U4016 U3643 U6031 U4405 U6030 
U11277,8,U11277 U11272 U11271 U4015 U6051 U2692 U3642 U6841 
U5794,8,U5794 U4268 U2527 U4694 U8663 U2158 U5217 U4697 
U3643,8,U3643 U6840 U4405 U6030 U1519 U3021 U3022 U625 
U11275,8,U11275 U4016 U6031 U4405 U6030 U1519 U3021 U3022 
U12263,8,U12263 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U386,8,U386 U6749 U6748 U1528 U5679 U4200 U5678 U4199 
U6828,8,U6828 U4156 U5549 U2758 U1318 U5546 U5548 U5547 
U8549,8,U8549 U5559 U5557 U4157 U5556 U5555 U2737 U466 
U8548,8,U8548 U11252 U3697 U2911 U563 U5555 U2737 U466 
U12168,8,U12168 U3623 U11264 U11263 U3697 U2911 U563 U1683 
U4958,8,U4958 U11268 U6015 U4159 U3609 U5576 U5578 U5526 
U11267,8,U11267 U11263 U3697 U2911 U563 U5555 U2737 U466 
U6014,8,U6014 U4156 U5549 U2758 U1318 U5546 U5548 U5547 
U3533,8,U3533 U11266 U3622 U3659 U6035 U4406 U11265 U1889 
U12261,8,U12261 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2202,8,U2202 U4160 U2725 U458 U3198 U4910 U5573 U2686 
U3534,8,U3534 U2023 U4271 U6017 U11252 U3697 U2911 U1287 
U1646,8,U1646 U11257 U3964 U6845 U4408 U6844 U1626 U4407 
U2021,8,U2021 U2022 U11256 U3657 U3658 U6127 U4406 U1684 
U3535,8,U3535 U11255 U11254 U3656 U11246 U3658 U6127 U4406 
U11341,8,U11341 U2308 U4389 U5680 U1528 U5681 U5679 U4200 
U6126,8,U6126 U4271 U6017 U11252 U3697 U2911 U563 U5555 
U12259,8,U12259 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2199,8,U2199 U6737 U4389 U1506 U5680 U1528 U5679 U4200 
U2198,8,U2198 U4158 U5567 U2837 U825 U2576 U2821 U509 
U2197,8,U2197 U2307 U8562 U5582 U8561 U4161 U5581 U1317 
U4959,8,U4959 U11249 U3566 U6022 U4159 U4912 U5591 U5592 
U11248,8,U11248 U4823 U8959 U6849 U8958 U5250 U6848 U6845 
U11247,8,U11247 U3965 U1207 U6847 U1888 U3974 U6820 U11246 
U6021,8,U6021 U4158 U5567 U2837 U825 U2576 U2821 U509 
U3625,8,U3625 U2307 U8562 U5582 U8561 U4161 U5581 U1317 
U3624,8,U3624 U2307 U8562 U5582 U8561 U4161 U5581 U1317 
U1621,8,U1621 U7192 U7191 U1283 U1161 U560 U2822 U2823 
U1627,8,U1627 U7190 U7189 U7188 U11246 U12163 U3974 U6820 
U6002,8,U6002 U4269 U4694 U8663 U2158 U5217 U4696 U8673 
U9089,8,U9089 U6849 U5250 U6848 U6845 U4408 U6844 U4407 
U9088,8,U9088 U5250 U6848 U6845 U4408 U6844 U4407 U6052 
U12257,8,U12257 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2195,8,U2195 U4166 U5595 U3164 U824 U2247 U4165 U5594 
U11339,8,U11339 U4718 U8961 U6689 U1506 U8960 U5680 U1528 
U8564,8,U8564 U5599 U5582 U4161 U5581 U1317 U2911 U563 
U8563,8,U8563 U5587 U4168 U5586 U4161 U5581 U1317 U2911 
U1622,8,U1622 U4168 U5586 U4161 U5581 U1317 U2911 U563 
U1623,8,U1623 U4168 U5586 U4161 U5581 U1317 U2911 U563 
U1607,8,U1607 U6037 U8748 U1887 U6036 U5232 U2663 U424 
U3970,8,U3970 U11240 U11237 U11238 U11239 U3677 U6073 U6072 
U12160,8,U12160 U11236 U11232 U11235 U3676 U4168 U5586 U4161 
U12255,8,U12255 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2192,8,U2192 U6744 U6743 U6689 U1506 U1505 U5680 U1528 
U3675,8,U3675 U2347 U6044 U6043 U1624 U6042 U5587 U4168 
U11221,8,U11221 U11220 U3421 U6852 U3536 U11219 U3709 U6128 
U1619,8,U1619 U6040 U11222 U11227 U3673 U1886 U4409 U6074 
U11226,8,U11226 U11223 U3422 U3091 U650 U3537 U6851 U5232 
U11225,8,U11225 U11224 U3423 U6852 U3536 U11219 U3709 U6128 
U6019,8,U6019 U1517 U2642 U2543 U3319 U8663 U2158 U5217 
U11338,8,U11338 U2258 U3971 U6043 U1624 U6042 U5587 U4168 
U6829,8,U6829 U4205 U5728 U3167 U5725 U8413 U8412 U841 
U12253,8,U12253 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2189,8,U2189 U4719 U8963 U6690 U8962 U1505 U6689 U1506 
U2188,8,U2188 U4204 U5716 U2826 U835 U8415 U5212 U2576 
U2187,8,U2187 U2259 U11211 U4027 U4282 U380 U4161 U5581 
U1679,8,U1679 U6076 U6075 U4409 U6074 U6073 U6072 U1283 
U1441,8,U1441 U6067 U4204 U5716 U2826 U835 U8415 U5212 
U4960,8,U4960 U6066 U9791 U11212 U11213 U11211 U4027 U4282 
U1882,8,U1882 U9791 U11212 U11213 U11211 U4027 U4282 U4161 
U6062,8,U6062 U6061 U2970 U5716 U2826 U2650 U413 U835 
U5317,8,U5317 U5719 U5720 U2970 U4204 U5716 U2826 U835 
U1282,8,U1282 U4283 U6059 U5232 U2663 U424 U6027 U4276 
U6077,8,U6077 U6076 U6075 U4409 U6074 U6073 U6072 U1283 
U6078,8,U6078 U4279 U6056 U650 U2663 U424 U6057 U6027 
U6079,8,U6079 U6055 U4284 U6053 U6054 U5358 U4278 U4407 
U12251,8,U12251 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2185,8,U2185 U1210 U6731 U6730 U6690 U1504 U1505 U6689 
U2184,8,U2184 U8948 U5734 U8949 U4396 U5733 U4027 U4282 
U813,8,U813 U6081 U6076 U6075 U4409 U6074 U6073 U6072 
U8749,8,U8749 U1280 U6083 U6082 U6081 U6076 U6075 U6084 
U12153,8,U12153 U11207 U4055 U6855 U4054 U5734 U4396 U5733 
U11209,8,U11209 U1640 U5710 U5712 U5711 U3142 U3143 U2346 
U6086,8,U6086 U11204 U3669 U4410 U6853 U6058 U4279 U6056 
U6089,8,U6089 U4208 U5740 U2770 U817 U8414 U5212 U2576 
U6087,8,U6087 U1527 U5703 U8647 U8646 U3114 U5702 U5704 
U4294,8,U4294 U4208 U5740 U2770 U817 U8414 U5212 U2576 
U1686,8,U1686 U1347 U6091 U4283 U6059 U5232 U2663 U424 
U1628,8,U1628 U6854 U4410 U6853 U6058 U4279 U6056 U650 
U12249,8,U12249 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2182,8,U2182 U4720 U8965 U6691 U1504 U6690 U8964 U1505 
U2181,8,U2181 U4203 U2698 U446 U447 U3051 U4201 U2456 
U2180,8,U2180 U3411 U6133 U4412 U6132 U3714 U4396 U5733 
U1279,8,U1279 U6093 U3713 U6091 U4283 U6059 U5232 U2663 
U6095,8,U6095 U11194 U3655 U6862 U6854 U4410 U6853 U6058 
U6096,8,U6096 U4203 U2698 U446 U447 U3051 U4201 U2456 
U6097,8,U6097 U4202 U5607 U8574 U4915 U8573 U2012 U3174 
U11200,8,U11200 U3608 U4929 U5737 U5738 U5736 U3142 U3143 
U6098,8,U6098 U11193 U3715 U3716 U4412 U6132 U4396 U5733 
U9965,8,U9965 U11199 U11198 U3416 U3417 U1629 U7193 U6861 
U6090,8,U6090 U4413 U4209 U5708 U3345 U4203 U2698 U446 
U11196,8,U11196 U6133 U4412 U6132 U4396 U5733 U4027 U4282 
U11195,8,U11195 U6133 U4412 U6132 U4396 U5733 U4027 U4282 
U12247,8,U12247 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2178,8,U2178 U4287 U4652 U8645 U2999 U3000 U611 U1309 
U2177,8,U2177 U6760 U6759 U1503 U6691 U1504 U6690 U1505 
U2176,8,U2176 U2263 U11190 U3720 U1603 U6133 U4412 U6132 
U6104,8,U6104 U11185 U3654 U11159 U11182 U3538 U6138 U11184 
U4965,8,U4965 U6105 U4287 U4652 U8645 U2999 U3000 U611 
U6103,8,U6103 U11186 U1605 U11174 U1604 U11173 U3720 U6133 
U4966,8,U4966 U11188 U9790 U11175 U11176 U11174 U11173 U3720 
U4293,8,U4293 U2413 U2649 U6099 U4652 U8645 U2999 U3000 
U11180,8,U11180 U3626 U6137 U4284 U6053 U6054 U3235 U5358 
U11179,8,U11179 U3627 U6136 U4283 U6059 U5232 U2663 U424 
U11178,8,U11178 U11172 U11162 U3626 U6137 U4284 U6053 U6054 
U3653,8,U3653 U3538 U6138 U6058 U4279 U6056 U650 U2663 
U12245,8,U12245 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2174,8,U2174 U1525 U1310 U5687 U1334 U551 U1311 U422 
U11167,8,U11167 U3968 U1204 U6866 U1203 U11161 U3627 U6136 
U11166,8,U11166 U11163 U3667 U6865 U11162 U3626 U6137 U1557 
U11165,8,U11165 U11164 U3668 U6864 U11162 U3626 U6137 U1557 
U3652,8,U3652 U11160 U3666 U6872 U11159 U1558 U6873 U3538 
U12145,8,U12145 U3975 U6869 U3232 U3262 U717 U4027 U4282 
U11168,8,U11168 U3398 U5772 U4695 U4939 U8662 U2011 U3255 
U6107,8,U6107 U4202 U5607 U8574 U4915 U8573 U2012 U3174 
U6106,8,U6106 U1525 U1310 U5687 U1334 U551 U1311 U422 
U11336,8,U11336 U4721 U8967 U6692 U1503 U8966 U6691 U1504 
U11337,8,U11337 U2305 U8655 U8656 U4211 U3232 U3262 U717 
U3672,8,U3672 U6870 U4211 U6871 U4289 U3262 U717 U4027 
U3542,8,U3542 U5691 U5690 U1525 U5692 U1310 U5687 U1334 
U12243,8,U12243 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2171,8,U2171 U6788 U6787 U6692 U1503 U6691 U1504 U6690 
U12139,8,U12139 U1636 U11153 U11154 U11116 U3724 U6139 U4211 
U4971,8,U4971 U11155 U3401 U5777 U2328 U3347 U3346 U10643 
U1277,8,U1277 U6117 U4288 U6116 U4289 U4970 U6114 U6113 
U6118,8,U6118 U4216 U5776 U1313 U2246 U3199 U8621 U537 
U11335,8,U11335 U2304 U12143 U11116 U12142 U3724 U6139 U4211 
U6831,8,U6831 U4216 U5776 U1313 U2246 U3199 U8621 U537 
U3633,8,U3633 U3098 U656 U693 U5776 U1313 U2246 U3199 
U11150,8,U11150 U3724 U6139 U4211 U3262 U717 U4027 U4282 
U3630,8,U3630 U6144 U4417 U6143 U3214 U6142 U4284 U3212 
U11151,8,U11151 U3632 U6117 U4288 U6116 U4289 U4970 U6114 
U9964,8,U9964 U11148 U3724 U6139 U4211 U3262 U717 U4027 
U12241,8,U12241 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U2168,8,U2168 U4215 U5781 U3227 U821 U2928 U820 U537 
U11141,8,U11141 U3398 U5772 U4695 U4939 U8662 U2011 U3255 
U11140,8,U11140 U3397 U5763 U3257 U8664 U2010 U3346 U3317 
U12135,8,U12135 U3638 U6879 U2775 U1825 U6881 U4419 U5344 
U3528,8,U3528 U11133 U11132 U3634 U6882 U4288 U6116 U4289 
U1652,8,U1652 U7197 U7196 U11136 U11116 U11137 U3724 U6139 
U1651,8,U1651 U7195 U7194 U11138 U11116 U11137 U3724 U6139 
U11139,8,U11139 U11135 U3726 U6117 U4288 U6116 U4289 U3634 
U11333,8,U11333 U4722 U8969 U6693 U8968 U2707 U1503 U6691 
U2264,8,U2264 U11142 U3727 U11144 U11116 U11143 U3724 U6139 
U12239,8,U12239 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U385,8,U385 U6697 U6696 U6693 U2707 U1503 U470 U6691 
U6833,8,U6833 U4214 U5769 U3215 U2906 U8667 U5218 U2829 
U1653,8,U1653 U6149 U3724 U6139 U4211 U3262 U717 U4027 
U3407,8,U3407 U6148 U11116 U3724 U6139 U4211 U3262 U717 
U3639,8,U3639 U8750 U6123 U4290 U8751 U4973 U6122 U6121 
U9962,8,U9962 U3544 U9091 U1881 U5268 U1160 U1825 U5344 
U9961,8,U9961 U11126 U11125 U11120 U11119 U3413 U11122 U11121 
U11124,8,U11124 U3405 U6884 U1653 U11116 U6149 U3724 U6139 
U11123,8,U11123 U3406 U6884 U1653 U11116 U6149 U3724 U6139 
U9453,8,U9453 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U8341,8,U8341 U4723 U8973 U6694 U470 U8972 U2707 U1503 
U8340,8,U8340 U4213 U2628 U8661 U2598 U2601 U2602 U2035 
U8339,8,U8339 U2404 U8970 U5791 U8971 U4421 U5790 U4211 
U9412,8,U9412 U8298 U397 U544 U8269 U1458 U5268 U8268 
U8302,8,U8302 U9414 U8301 U6123 U4290 U9413 U8300 U4973 
U1371,8,U1371 U5180 U8305 U11111 U865 U8303 U11112 U1537 
U2625,8,U2625 U434 U8661 U2598 U2601 U2602 U2035 U2472 
U4638,8,U4638 U3073 U2628 U8661 U2598 U2601 U2602 U2035 
U2388,8,U2388 U8281 U8267 U871 U4675 U8266 U1458 U4420 
U868,8,U868 U4678 U7982 U5268 U1160 U1825 U5344 U4418 
U9451,8,U9451 U3562 U389 U10625 U3564 U10624 U2280 U3590 
U8338,8,U8338 U2612 U2682 U436 U8495 U5419 U2597 U8494 
U8337,8,U8337 U8265 U876 U8264 U5791 U4421 U5790 U4211 
U8336,8,U8336 U8292 U8291 U6694 U470 U2707 U1503 U2786 
U9409,8,U9409 U8279 U873 U8278 U872 U4677 U8185 U4290 
U9408,8,U9408 U8277 U8276 U4677 U8185 U4290 U4973 U6122 
U8290,8,U8290 U1666 U5757 U2401 U2009 U8660 U1877 U709 
U8288,8,U8288 U8274 U8273 U8272 U397 U544 U8269 U1458 
U8289,8,U8289 U2494 U2495 U8670 U8669 U5609 U8668 U1532 
U8286,8,U8286 U8285 U870 U2388 U869 U8281 U8284 U7983 
U1000,8,U1000 U2682 U436 U8495 U5419 U2597 U8494 U2600 
U9449,8,U9449 U3562 U389 U10625 U3564 U10624 U2280 U3590 
